Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HY,AY,HR,AR,Season,home_card_pts,away_card_pts
2020-01-11,Blackburn,Preston,J Linington,1.0,1.0,D,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-01-11,Barnsley,Huddersfield,S Hooper,2.0,1.0,H,2.0,5.0,0.0,0.0,2019/20,2.0,5.0
2020-01-11,Brentford,QPR,J Brooks,3.0,1.0,H,0.0,5.0,0.0,0.0,2019/20,0.0,5.0
2020-01-11,Leeds,Sheffield Weds,O Langford,0.0,2.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-01-12,Cardiff,Swansea,T Harrington,0.0,0.0,D,4.0,2.0,0.0,0.0,2019/20,4.0,2.0
2020-01-17,Fulham,Middlesbrough,D Webb,1.0,0.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-01-18,Sheffield Weds,Blackburn,J Gillett,0.0,5.0,A,1.0,1.0,1.0,0.0,2019/20,3.0,1.0
2020-01-18,Preston,Charlton,D Whitestone,2.0,1.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-01-18,Swansea,Wigan,J Linington,2.0,1.0,H,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-01-18,Millwall,Reading,K Stroud,2.0,0.0,H,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-01-18,Huddersfield,Brentford,O Langford,0.0,0.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-01-18,Derby,Hull,A Woolmer,1.0,0.0,H,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-01-18,Bristol City,Barnsley,D Bond,1.0,0.0,H,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-01-18,Birmingham,Cardiff,A Davies,1.0,1.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-01-18,QPR,Leeds,P Bankes,1.0,0.0,H,4.0,3.0,0.0,1.0,2019/20,4.0,5.0
2020-01-19,Nott'm Forest,Luton,T Harrington,3.0,1.0,H,0.0,3.0,0.0,0.0,2019/20,0.0,3.0
2020-01-20,West Brom,Stoke,T Robinson,0.0,1.0,A,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-01-21,Barnsley,Preston,J Simpson,0.0,3.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-01-21,Middlesbrough,Birmingham,A Woolmer,1.0,1.0,D,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-01-22,Charlton,Fulham,S Martin,0.0,0.0,D,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-01-22,Nott'm Forest,Reading,D Webb,1.0,1.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-01-25,Stoke,Swansea,G Ward,2.0,0.0,H,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-01-28,Reading,Bristol City,J Linington,0.0,1.0,A,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-01-28,Wigan,Sheffield Weds,D Webb,2.0,1.0,H,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-01-28,Luton,Derby,A Davies,3.0,2.0,H,1.0,4.0,0.0,1.0,2019/20,1.0,6.0
2020-01-28,Leeds,Millwall,D England,3.0,2.0,H,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-01-28,Brentford,Nott'm Forest,T Robinson,0.0,1.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-01-28,Cardiff,West Brom,R Jones,2.0,1.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-01-28,Blackburn,QPR,D Bond,2.0,1.0,H,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-01-28,Hull,Huddersfield,S Martin,1.0,2.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-01-31,Cardiff,Reading,S Hooper,1.0,1.0,D,3.0,2.0,0.0,0.0,2019/20,3.0,2.0
2020-01-31,Derby,Stoke,R Jones,4.0,0.0,H,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-02-01,Preston,Swansea,G Eltringham,1.0,1.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-01,West Brom,Luton,S Martin,2.0,0.0,H,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-01,Sheffield Weds,Millwall,D Coote,0.0,0.0,D,4.0,3.0,0.0,0.0,2019/20,4.0,3.0
2020-02-01,QPR,Bristol City,D Whitestone,0.0,1.0,A,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-02-01,Middlesbrough,Blackburn,M Donohue,1.0,1.0,D,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-02-01,Birmingham,Nott'm Forest,J Simpson,2.0,1.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-02-01,Fulham,Huddersfield,G Ward,3.0,2.0,H,4.0,1.0,0.0,0.0,2019/20,4.0,1.0
2020-02-01,Charlton,Barnsley,J Brooks,2.0,1.0,H,1.0,4.0,0.0,0.0,2019/20,1.0,4.0
2020-02-01,Hull,Brentford,D Bond,1.0,5.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-01,Leeds,Wigan,T Harrington,0.0,1.0,A,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-02-07,Bristol City,Birmingham,G Ward,1.0,3.0,A,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-02-08,Nott'm Forest,Leeds,O Langford,2.0,0.0,H,3.0,3.0,0.0,0.0,2019/20,3.0,3.0
2020-02-08,Swansea,Derby,M Donohue,2.0,3.0,A,1.0,4.0,0.0,0.0,2019/20,1.0,4.0
2020-02-08,Stoke,Charlton,J Gillett,3.0,1.0,H,0.0,5.0,0.0,0.0,2019/20,0.0,5.0
2020-02-08,Reading,Hull,A Davies,1.0,1.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-08,Luton,Cardiff,J Linington,0.0,1.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-08,Huddersfield,QPR,D Webb,2.0,0.0,H,0.0,3.0,0.0,0.0,2019/20,0.0,3.0
2020-02-08,Blackburn,Fulham,T Harrington,0.0,1.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-08,Barnsley,Sheffield Weds,T Robinson,1.0,1.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-08,Wigan,Preston,D England,1.0,2.0,A,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-08,Brentford,Middlesbrough,P Bankes,3.0,2.0,H,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-09,Millwall,West Brom,G Ward,0.0,2.0,A,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-02-11,Swansea,QPR,A Woolmer,0.0,0.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-11,Wigan,Middlesbrough,O Langford,2.0,2.0,D,5.0,3.0,1.0,0.0,2019/20,7.0,3.0
2020-02-11,Nott'm Forest,Charlton,D Bond,0.0,1.0,A,2.0,4.0,0.0,0.0,2019/20,2.0,4.0
2020-02-11,Blackburn,Hull,J Simpson,3.0,0.0,H,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-11,Barnsley,Birmingham,D Whitestone,0.0,1.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-02-11,Brentford,Leeds,R Jones,1.0,1.0,D,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-02-12,Bristol City,Derby,G Eltringham,3.0,2.0,H,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-12,Huddersfield,Cardiff,D England,0.0,3.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-12,Luton,Sheffield Weds,G Ward,1.0,0.0,H,3.0,1.0,0.0,0.0,2019/20,3.0,1.0
2020-02-12,Millwall,Fulham,A Madley,1.0,1.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-12,Reading,West Brom,M Donohue,1.0,2.0,A,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-02-12,Stoke,Preston,J Brooks,0.0,2.0,A,3.0,2.0,0.0,0.0,2019/20,3.0,2.0
2020-02-14,Hull,Swansea,D Webb,4.0,4.0,D,0.0,3.0,0.0,0.0,2019/20,0.0,3.0
2020-02-15,Sheffield Weds,Reading,A Woolmer,0.0,3.0,A,0.0,2.0,1.0,0.0,2019/20,2.0,2.0
2020-02-15,QPR,Stoke,O Langford,4.0,2.0,H,4.0,2.0,0.0,0.0,2019/20,4.0,2.0
2020-02-15,Preston,Millwall,T Harrington,0.0,1.0,A,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-02-15,Middlesbrough,Luton,J Gillett,0.0,1.0,A,1.0,4.0,0.0,0.0,2019/20,1.0,4.0
2020-02-15,Leeds,Bristol City,T Robinson,1.0,0.0,H,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-02-15,Charlton,Blackburn,A Davies,0.0,2.0,A,0.0,3.0,0.0,0.0,2019/20,0.0,3.0
2020-02-15,Derby,Huddersfield,C Pawson,1.0,1.0,D,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-02-15,Cardiff,Wigan,J Jbrooks,2.0,2.0,D,3.0,3.0,0.0,0.0,2019/20,3.0,3.0
2020-02-15,Birmingham,Brentford,S Martin,1.0,1.0,D,2.0,3.0,0.0,0.0,2019/20,2.0,3.0
2020-02-15,West Brom,Nott'm Forest,K Stroud,2.0,2.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-15,Fulham,Barnsley,J Linington,0.0,3.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-02-21,Derby,Fulham,D Bond,1.0,1.0,D,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-02-22,Wigan,Millwall,J Simpson,1.0,0.0,H,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-22,Swansea,Huddersfield,A Davies,3.0,1.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-02-22,Stoke,Cardiff,D Whitestone,2.0,0.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-02-22,Preston,Hull,S Martin,2.0,1.0,H,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-22,Nott'm Forest,QPR,R Jones,0.0,0.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-22,Bristol City,West Brom,D England,0.0,3.0,A,2.0,1.0,0.0,1.0,2019/20,2.0,3.0
2020-02-22,Charlton,Luton,A Marriner,3.0,1.0,H,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-02-22,Birmingham,Sheffield Weds,J Brooks,3.0,3.0,D,1.0,5.0,0.0,0.0,2019/20,1.0,5.0
2020-02-22,Barnsley,Middlesbrough,G Eltringham,1.0,0.0,H,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-02-22,Brentford,Blackburn,T Robinson,2.0,2.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-02-22,Leeds,Reading,J Gillett,1.0,0.0,H,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-25,Cardiff,Nott'm Forest,S Martin,0.0,1.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-25,Huddersfield,Bristol City,R Jones,2.0,1.0,H,2.0,4.0,0.0,0.0,2019/20,2.0,4.0
2020-02-25,Luton,Brentford,D England,2.0,1.0,H,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-02-25,QPR,Derby,K Stroud,2.0,1.0,H,3.0,1.0,0.0,0.0,2019/20,3.0,1.0
2020-02-25,West Brom,Preston,K Friend,2.0,0.0,H,0.0,0.0,0.0,1.0,2019/20,0.0,2.0
2020-02-26,Sheffield Weds,Charlton,O Langford,1.0,0.0,H,2.0,3.0,0.0,0.0,2019/20,2.0,3.0
2020-02-26,Reading,Wigan,G Eltringham,0.0,3.0,A,3.0,1.0,0.0,0.0,2019/20,3.0,1.0
2020-02-26,Middlesbrough,Leeds,G Ward,0.0,1.0,A,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-02-26,Millwall,Birmingham,D Webb,0.0,0.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-02-26,Fulham,Swansea,T Robinson,1.0,0.0,H,0.0,4.0,0.0,0.0,2019/20,0.0,4.0
2020-02-26,Blackburn,Stoke,D Bond,0.0,0.0,D,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-02-26,Hull,Barnsley,D Coote,0.0,1.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-02-29,West Brom,Wigan,T Harrington,0.0,1.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-02-29,QPR,Birmingham,J Linington,2.0,2.0,D,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-02-29,Sheffield Weds,Derby,D Whitestone,1.0,3.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-02-29,Reading,Barnsley,J Simpson,2.0,0.0,H,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-02-29,Millwall,Bristol City,A Davies,1.0,1.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-02-29,Hull,Leeds,K Stroud,0.0,4.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-02-29,Huddersfield,Charlton,G Eltringham,4.0,0.0,H,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-02-29,Fulham,Preston,D Webb,2.0,0.0,H,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-02-29,Cardiff,Brentford,S Hooper,2.0,2.0,D,4.0,1.0,0.0,0.0,2019/20,4.0,1.0
2020-02-29,Blackburn,Swansea,P Bankes,2.0,2.0,D,3.0,5.0,0.0,0.0,2019/20,3.0,5.0
2020-02-29,Luton,Stoke,A Woolmer,1.0,1.0,D,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-03-02,Middlesbrough,Nott'm Forest,D England,2.0,2.0,D,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-03-06,Nott'm Forest,Millwall,G Eltringham,0.0,3.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-03-07,Swansea,West Brom,R Jones,0.0,0.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-03-07,Stoke,Hull,T Robinson,5.0,1.0,H,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-03-07,Preston,QPR,D Whitestone,1.0,3.0,A,2.0,1.0,0.0,1.0,2019/20,2.0,3.0
2020-03-07,Leeds,Huddersfield,O Langford,2.0,0.0,H,3.0,3.0,0.0,0.0,2019/20,3.0,3.0
2020-03-07,Wigan,Luton,G Ward,0.0,0.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-03-07,Brentford,Sheffield Weds,K Stroud,5.0,0.0,H,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-03-07,Birmingham,Reading,A Davies,1.0,3.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-03-07,Barnsley,Cardiff,J Linington,0.0,2.0,A,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-03-07,Bristol City,Fulham,D Coote,1.0,1.0,D,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-03-07,Charlton,Middlesbrough,S Martin,0.0,1.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-03-08,Derby,Blackburn,J Brooks,3.0,0.0,H,2.0,3.0,0.0,1.0,2019/20,2.0,5.0
2020-06-20,West Brom,Birmingham,D Bond,0.0,0.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-06-20,Sheffield Weds,Nott'm Forest,R Jones,1.0,1.0,D,3.0,3.0,0.0,0.0,2019/20,3.0,3.0
2020-06-20,Reading,Stoke,M Salisbury,1.0,1.0,D,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-06-20,QPR,Barnsley,A Davies,0.0,1.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-06-20,Luton,Preston,J Brooks,1.0,1.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-06-20,Huddersfield,Wigan,J Gillett,0.0,2.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-06-20,Blackburn,Bristol City,O Langford,3.0,1.0,H,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-06-20,Millwall,Derby,S Martin,2.0,3.0,A,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-06-20,Middlesbrough,Swansea,T Harrington,0.0,3.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-06-20,Fulham,Brentford,J Linington,0.0,2.0,A,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-06-20,Hull,Charlton,J Brooks,0.0,1.0,A,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-06-21,Cardiff,Leeds,A Woolmer,2.0,0.0,H,2.0,4.0,0.0,0.0,2019/20,2.0,4.0
2020-06-26,Brentford,West Brom,K Stroud,1.0,0.0,H,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-06-27,Birmingham,Hull,D Whitestone,3.0,3.0,D,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-06-27,Leeds,Fulham,T Harrington,3.0,0.0,H,2.0,2.0,0.0,1.0,2019/20,2.0,4.0
2020-06-27,Derby,Reading,S Duncan,2.0,1.0,H,2.0,0.0,1.0,1.0,2019/20,4.0,2.0
2020-06-27,Stoke,Middlesbrough,M Donohue,0.0,2.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-06-27,Swansea,Luton,A Woolmer,0.0,1.0,A,2.0,3.0,1.0,0.0,2019/20,4.0,3.0
2020-06-27,Preston,Cardiff,O Langford,1.0,3.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-06-27,Charlton,QPR,T Robinson,1.0,0.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-06-27,Barnsley,Millwall,J Simpson,0.0,0.0,D,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-06-27,Wigan,Blackburn,D England,2.0,0.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-06-28,Nott'm Forest,Huddersfield,D Webb,3.0,1.0,H,3.0,0.0,0.0,1.0,2019/20,3.0,2.0
2020-06-28,Bristol City,Sheffield Weds,J Brooks,1.0,2.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-06-30,Millwall,Swansea,J Linington,1.0,1.0,D,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-06-30,Barnsley,Blackburn,T Harrington,2.0,0.0,H,1.0,2.0,0.0,1.0,2019/20,1.0,4.0
2020-06-30,Cardiff,Charlton,S Martin,0.0,0.0,D,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-06-30,Reading,Brentford,D Whitestone,0.0,3.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-06-30,QPR,Fulham,G Ward,1.0,2.0,A,2.0,3.0,0.0,0.0,2019/20,2.0,3.0
2020-06-30,Leeds,Luton,J Brooks,1.0,1.0,D,0.0,5.0,0.0,0.0,2019/20,0.0,5.0
2020-06-30,Wigan,Stoke,J Simpson,3.0,0.0,H,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-07-01,Preston,Derby,J Gillett,0.0,1.0,A,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-07-01,Birmingham,Huddersfield,R Jones,0.0,3.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-07-01,Nott'm Forest,Bristol City,D Bond,1.0,0.0,H,0.0,2.0,0.0,1.0,2019/20,0.0,4.0
2020-07-01,Sheffield Weds,West Brom,D Webb,0.0,3.0,A,0.0,4.0,0.0,0.0,2019/20,0.0,4.0
2020-07-02,Hull,Middlesbrough,G Eltringham,2.0,1.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-07-03,Charlton,Millwall,D Whitestone,0.0,1.0,A,3.0,3.0,0.0,0.0,2019/20,3.0,3.0
2020-07-04,Luton,Reading,J Linington,0.0,5.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-07-04,Stoke,Barnsley,A Woolmer,4.0,0.0,H,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-07-04,Fulham,Birmingham,K Stroud,1.0,0.0,H,2.0,4.0,0.0,0.0,2019/20,2.0,4.0
2020-07-04,Huddersfield,Preston,D Bond,0.0,0.0,D,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-07-04,Brentford,Wigan,M Donohue,3.0,0.0,H,0.0,1.0,0.0,1.0,2019/20,0.0,3.0
2020-07-04,Blackburn,Leeds,R Jones,1.0,3.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-07-04,Derby,Nott'm Forest,D England,1.0,1.0,D,1.0,3.0,1.0,0.0,2019/20,3.0,3.0
2020-07-04,Bristol City,Cardiff,T Robinson,0.0,1.0,A,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-05,Swansea,Sheffield Weds,S Martin,2.0,1.0,H,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-07-05,Middlesbrough,QPR,S Duncan,0.0,1.0,A,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-07-05,West Brom,Hull,O Langford,4.0,2.0,H,1.0,1.0,1.0,0.0,2019/20,3.0,1.0
2020-07-07,Cardiff,Blackburn,M Donohue,2.0,3.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-07-07,Luton,Barnsley,D Whitestone,1.0,1.0,D,4.0,2.0,0.0,0.0,2019/20,4.0,2.0
2020-07-07,Reading,Huddersfield,S Martin,0.0,0.0,D,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-07-07,Nott'm Forest,Fulham,R Jones,0.0,1.0,A,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-07-07,Brentford,Charlton,J Brooks,2.0,1.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-07-08,Millwall,Middlesbrough,T Robinson,0.0,2.0,A,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-07-08,West Brom,Derby,J Simpson,2.0,0.0,H,0.0,4.0,0.0,1.0,2019/20,0.0,6.0
2020-07-08,Birmingham,Swansea,J Gillett,1.0,3.0,A,2.0,3.0,0.0,0.0,2019/20,2.0,3.0
2020-07-08,Bristol City,Hull,G Ward,2.0,1.0,H,0.0,3.0,0.0,0.0,2019/20,0.0,3.0
2020-07-08,Wigan,QPR,G Eltringham,1.0,0.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-08,Sheffield Weds,Preston,T Harrington,1.0,3.0,A,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-07-09,Leeds,Stoke,D Bond,5.0,0.0,H,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-07-10,Huddersfield,Luton,G Eltringham,0.0,2.0,A,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-07-10,Fulham,Cardiff,G Ward,2.0,0.0,H,3.0,1.0,0.0,0.0,2019/20,3.0,1.0
2020-07-11,Preston,Nott'm Forest,J Simpson,1.0,1.0,D,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-07-11,QPR,Sheffield Weds,O Langford,0.0,3.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-07-11,Middlesbrough,Bristol City,D England,1.0,3.0,A,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-11,Hull,Millwall,M Donohue,0.0,1.0,A,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-07-11,Barnsley,Wigan,D Robinson,0.0,0.0,D,2.0,3.0,0.0,1.0,2019/20,2.0,5.0
2020-07-11,Derby,Brentford,T Robinson,1.0,3.0,A,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-07-11,Charlton,Reading,D Bond,0.0,1.0,A,4.0,3.0,0.0,0.0,2019/20,4.0,3.0
2020-07-11,Blackburn,West Brom,J Gillett,1.0,1.0,D,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-07-12,Stoke,Birmingham,S Duncan,2.0,0.0,H,1.0,4.0,0.0,0.0,2019/20,1.0,4.0
2020-07-12,Swansea,Leeds,K Stroud,0.0,1.0,A,2.0,3.0,0.0,0.0,2019/20,2.0,3.0
2020-07-14,Millwall,Blackburn,J Brooks,1.0,0.0,H,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-07-14,Sheffield Weds,Huddersfield,D Whitestone,0.0,0.0,D,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-07-14,Luton,QPR,S Martin,1.0,1.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-14,Cardiff,Derby,D Bond,2.0,1.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-14,Wigan,Hull,T Harrington,8.0,0.0,H,0.0,2.0,0.0,0.0,2019/20,0.0,2.0
2020-07-14,Reading,Middlesbrough,A Woolmer,1.0,2.0,A,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-07-14,West Brom,Fulham,G Eltringham,0.0,0.0,D,3.0,0.0,0.0,0.0,2019/20,3.0,0.0
2020-07-15,Brentford,Preston,D England,1.0,0.0,H,2.0,1.0,0.0,0.0,2019/20,2.0,1.0
2020-07-15,Bristol City,Stoke,J Linington,1.0,1.0,D,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-15,Birmingham,Charlton,D Webb,1.0,1.0,D,3.0,1.0,0.0,0.0,2019/20,3.0,1.0
2020-07-15,Nott'm Forest,Swansea,O Langford,2.0,2.0,D,4.0,2.0,0.0,1.0,2019/20,4.0,4.0
2020-07-16,Leeds,Barnsley,J Gillett,1.0,0.0,H,1.0,1.0,0.0,0.0,2019/20,1.0,1.0
2020-07-17,Huddersfield,West Brom,J Brooks,2.0,1.0,H,4.0,6.0,0.0,0.0,2019/20,4.0,6.0
2020-07-18,QPR,Millwall,J Linington,4.0,3.0,H,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
2020-07-18,Blackburn,Reading,T Robinson,4.0,3.0,H,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-18,Preston,Birmingham,S Martin,2.0,0.0,H,2.0,2.0,0.0,0.0,2019/20,2.0,2.0
2020-07-18,Swansea,Bristol City,D Bond,1.0,0.0,H,0.0,0.0,0.0,0.0,2019/20,0.0,0.0
2020-07-18,Middlesbrough,Cardiff,J Simpson,1.0,3.0,A,2.0,2.0,1.0,0.0,2019/20,4.0,2.0
2020-07-18,Stoke,Brentford,G Eltringham,1.0,0.0,H,2.0,0.0,0.0,0.0,2019/20,2.0,0.0
2020-07-18,Fulham,Sheffield Weds,D England,5.0,3.0,H,1.0,0.0,1.0,0.0,2019/20,3.0,0.0
2020-07-18,Charlton,Wigan,G Ward,2.0,2.0,D,1.0,3.0,0.0,0.0,2019/20,1.0,3.0
2020-07-18,Hull,Luton,R Jones,0.0,1.0,A,1.0,2.0,0.0,0.0,2019/20,1.0,2.0
2020-07-19,Derby,Leeds,O Langford,1.0,3.0,A,1.0,0.0,0.0,0.0,2019/20,1.0,0.0
2020-07-19,Barnsley,Nott'm Forest,S Duncan,1.0,0.0,H,0.0,1.0,0.0,0.0,2019/20,0.0,1.0
