match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc
ucl-2012-13-001,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,paris-saint-germain,dinamo-kiev,Paris Saint-Germain (FRA),Dinamo Kiev (UKR),4,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-002,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,dinamo-zagreb,fc-porto,Dinamo Zagreb (CRO),FC Porto (POR),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-003,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-porto,paris-saint-germain,FC Porto (POR),Paris Saint-Germain (FRA),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-004,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,dinamo-kiev,dinamo-zagreb,Dinamo Kiev (UKR),Dinamo Zagreb (CRO),2,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-005,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-porto,dinamo-kiev,FC Porto (POR),Dinamo Kiev (UKR),3,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-006,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,dinamo-zagreb,paris-saint-germain,Dinamo Zagreb (CRO),Paris Saint-Germain (FRA),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-007,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,dinamo-kiev,fc-porto,Dinamo Kiev (UKR),FC Porto (POR),0,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-008,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,paris-saint-germain,dinamo-zagreb,Paris Saint-Germain (FRA),Dinamo Zagreb (CRO),4,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-009,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,dinamo-kiev,paris-saint-germain,Dinamo Kiev (UKR),Paris Saint-Germain (FRA),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-010,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-porto,dinamo-zagreb,FC Porto (POR),Dinamo Zagreb (CRO),3,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-011,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,paris-saint-germain,fc-porto,Paris Saint-Germain (FRA),FC Porto (POR),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-012,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,dinamo-zagreb,dinamo-kiev,Dinamo Zagreb (CRO),Dinamo Kiev (UKR),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-013,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,olympiakos-piraeus,fc-schalke-04,Olympiakos Piraeus (GRE),FC Schalke 04 (GER),1,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-014,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,montpellier-hsc,arsenal-fc,Montpellier HSC (FRA),Arsenal FC (ENG),1,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-015,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,arsenal-fc,olympiakos-piraeus,Arsenal FC (ENG),Olympiakos Piraeus (GRE),3,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-016,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-schalke-04,montpellier-hsc,FC Schalke 04 (GER),Montpellier HSC (FRA),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-017,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,arsenal-fc,fc-schalke-04,Arsenal FC (ENG),FC Schalke 04 (GER),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-018,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,montpellier-hsc,olympiakos-piraeus,Montpellier HSC (FRA),Olympiakos Piraeus (GRE),1,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-019,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-schalke-04,arsenal-fc,FC Schalke 04 (GER),Arsenal FC (ENG),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-020,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,olympiakos-piraeus,montpellier-hsc,Olympiakos Piraeus (GRE),Montpellier HSC (FRA),3,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-021,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-schalke-04,olympiakos-piraeus,FC Schalke 04 (GER),Olympiakos Piraeus (GRE),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-022,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,arsenal-fc,montpellier-hsc,Arsenal FC (ENG),Montpellier HSC (FRA),2,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-023,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,olympiakos-piraeus,arsenal-fc,Olympiakos Piraeus (GRE),Arsenal FC (ENG),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-024,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,montpellier-hsc,fc-schalke-04,Montpellier HSC (FRA),FC Schalke 04 (GER),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-025,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,ac-milan,rsc-anderlecht,AC Milan (ITA),RSC Anderlecht (BEL),0,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-026,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,m-laga-cf,zenit-st-petersburg,Málaga CF (ESP),Zenit St. Petersburg (RUS),3,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-027,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,zenit-st-petersburg,ac-milan,Zenit St. Petersburg (RUS),AC Milan (ITA),2,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-028,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,rsc-anderlecht,m-laga-cf,RSC Anderlecht (BEL),Málaga CF (ESP),0,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-029,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,zenit-st-petersburg,rsc-anderlecht,Zenit St. Petersburg (RUS),RSC Anderlecht (BEL),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-030,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,m-laga-cf,ac-milan,Málaga CF (ESP),AC Milan (ITA),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-031,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,rsc-anderlecht,zenit-st-petersburg,RSC Anderlecht (BEL),Zenit St. Petersburg (RUS),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-032,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,ac-milan,m-laga-cf,AC Milan (ITA),Málaga CF (ESP),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-033,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,zenit-st-petersburg,m-laga-cf,Zenit St. Petersburg (RUS),Málaga CF (ESP),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-034,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,rsc-anderlecht,ac-milan,RSC Anderlecht (BEL),AC Milan (ITA),1,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-035,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,ac-milan,zenit-st-petersburg,AC Milan (ITA),Zenit St. Petersburg (RUS),0,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-036,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,m-laga-cf,rsc-anderlecht,Málaga CF (ESP),RSC Anderlecht (BEL),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-037,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,real-madrid,manchester-city,Real Madrid (ESP),Manchester City (ENG),3,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-038,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,borussia-dortmund,afc-ajax,Borussia Dortmund (GER),AFC Ajax (NED),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-039,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,afc-ajax,real-madrid,AFC Ajax (NED),Real Madrid (ESP),1,4,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-040,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,manchester-city,borussia-dortmund,Manchester City (ENG),Borussia Dortmund (GER),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-041,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,afc-ajax,manchester-city,AFC Ajax (NED),Manchester City (ENG),3,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-042,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,borussia-dortmund,real-madrid,Borussia Dortmund (GER),Real Madrid (ESP),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-043,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,manchester-city,afc-ajax,Manchester City (ENG),AFC Ajax (NED),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-044,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,real-madrid,borussia-dortmund,Real Madrid (ESP),Borussia Dortmund (GER),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-045,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,manchester-city,real-madrid,Manchester City (ENG),Real Madrid (ESP),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-046,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,afc-ajax,borussia-dortmund,AFC Ajax (NED),Borussia Dortmund (GER),1,4,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-047,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,real-madrid,afc-ajax,Real Madrid (ESP),AFC Ajax (NED),4,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-048,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,borussia-dortmund,manchester-city,Borussia Dortmund (GER),Manchester City (ENG),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-049,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,chelsea-fc,juventus,Chelsea FC (ENG),Juventus (ITA),2,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-050,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,shakhtar-donetsk,fc-nordsj-lland,Shakhtar Donetsk (UKR),FC Nordsjælland (DEN),2,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-051,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,juventus,shakhtar-donetsk,Juventus (ITA),Shakhtar Donetsk (UKR),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-052,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-nordsj-lland,chelsea-fc,FC Nordsjælland (DEN),Chelsea FC (ENG),0,4,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-053,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,shakhtar-donetsk,chelsea-fc,Shakhtar Donetsk (UKR),Chelsea FC (ENG),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-054,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-nordsj-lland,juventus,FC Nordsjælland (DEN),Juventus (ITA),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-055,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,chelsea-fc,shakhtar-donetsk,Chelsea FC (ENG),Shakhtar Donetsk (UKR),3,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-056,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,juventus,fc-nordsj-lland,Juventus (ITA),FC Nordsjælland (DEN),4,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-057,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,juventus,chelsea-fc,Juventus (ITA),Chelsea FC (ENG),3,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-058,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-nordsj-lland,shakhtar-donetsk,FC Nordsjælland (DEN),Shakhtar Donetsk (UKR),2,5,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-059,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,shakhtar-donetsk,juventus,Shakhtar Donetsk (UKR),Juventus (ITA),0,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-060,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,chelsea-fc,fc-nordsj-lland,Chelsea FC (ENG),FC Nordsjælland (DEN),6,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-061,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,bayern-m-nchen,valencia-cf,Bayern München (GER),Valencia CF (ESP),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-062,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,lille-osc,bate-borisov,Lille OSC (FRA),BATE Borisov (BLR),1,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-063,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,valencia-cf,lille-osc,Valencia CF (ESP),Lille OSC (FRA),2,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-064,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,bate-borisov,bayern-m-nchen,BATE Borisov (BLR),Bayern München (GER),3,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-065,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,lille-osc,bayern-m-nchen,Lille OSC (FRA),Bayern München (GER),0,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-066,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,bate-borisov,valencia-cf,BATE Borisov (BLR),Valencia CF (ESP),0,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-067,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,bayern-m-nchen,lille-osc,Bayern München (GER),Lille OSC (FRA),6,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-068,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,valencia-cf,bate-borisov,Valencia CF (ESP),BATE Borisov (BLR),4,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-069,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,bate-borisov,lille-osc,BATE Borisov (BLR),Lille OSC (FRA),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-070,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,valencia-cf,bayern-m-nchen,Valencia CF (ESP),Bayern München (GER),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-071,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,lille-osc,valencia-cf,Lille OSC (FRA),Valencia CF (ESP),0,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-072,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,bayern-m-nchen,bate-borisov,Bayern München (GER),BATE Borisov (BLR),4,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-073,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-barcelona,spartak-moskva,FC Barcelona (ESP),Spartak Moskva (RUS),3,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-074,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,celtic-fc,sl-benfica,Celtic FC (SCO),SL Benfica (POR),0,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-075,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,spartak-moskva,celtic-fc,Spartak Moskva (RUS),Celtic FC (SCO),2,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-076,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,sl-benfica,fc-barcelona,SL Benfica (POR),FC Barcelona (ESP),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-077,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,spartak-moskva,sl-benfica,Spartak Moskva (RUS),SL Benfica (POR),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-078,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-barcelona,celtic-fc,FC Barcelona (ESP),Celtic FC (SCO),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-079,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,sl-benfica,spartak-moskva,SL Benfica (POR),Spartak Moskva (RUS),2,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-080,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,celtic-fc,fc-barcelona,Celtic FC (SCO),FC Barcelona (ESP),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-081,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,spartak-moskva,fc-barcelona,Spartak Moskva (RUS),FC Barcelona (ESP),0,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-082,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,sl-benfica,celtic-fc,SL Benfica (POR),Celtic FC (SCO),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-083,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,fc-barcelona,sl-benfica,FC Barcelona (ESP),SL Benfica (POR),0,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-084,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,celtic-fc,spartak-moskva,Celtic FC (SCO),Spartak Moskva (RUS),2,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-085,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,manchester-united,galatasaray,Manchester United (ENG),Galatasaray (TUR),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-086,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,sporting-braga,cfr-cluj,Sporting Braga (POR),CFR Cluj (ROU),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-087,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,galatasaray,sporting-braga,Galatasaray (TUR),Sporting Braga (POR),0,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-088,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,cfr-cluj,manchester-united,CFR Cluj (ROU),Manchester United (ENG),1,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-089,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,manchester-united,sporting-braga,Manchester United (ENG),Sporting Braga (POR),3,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-090,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,galatasaray,cfr-cluj,Galatasaray (TUR),CFR Cluj (ROU),1,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-091,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,sporting-braga,manchester-united,Sporting Braga (POR),Manchester United (ENG),1,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-092,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,cfr-cluj,galatasaray,CFR Cluj (ROU),Galatasaray (TUR),1,3,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-093,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,galatasaray,manchester-united,Galatasaray (TUR),Manchester United (ENG),1,0,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-094,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,cfr-cluj,sporting-braga,CFR Cluj (ROU),Sporting Braga (POR),3,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-095,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,sporting-braga,galatasaray,Sporting Braga (POR),Galatasaray (TUR),1,2,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-096,2012-13,knockout_phase,,2012-09-18T00:00:00+00:00,date_only,manchester-united,cfr-cluj,Manchester United (ENG),CFR Cluj (ROU),0,1,openfootball,2012-09-18T00:00:00+00:00
ucl-2012-13-097,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,celtic-fc,juventus,Celtic FC (SCO),Juventus (ITA),0,3,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-098,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,valencia-cf,paris-saint-germain,Valencia CF (ESP),Paris Saint-Germain (FRA),1,2,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-099,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,shakhtar-donetsk,borussia-dortmund,Shakhtar Donetsk (UKR),Borussia Dortmund (GER),2,2,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-100,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,real-madrid,manchester-united,Real Madrid (ESP),Manchester United (ENG),1,1,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-101,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,arsenal-fc,bayern-m-nchen,Arsenal FC (ENG),Bayern München (GER),1,3,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-102,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,fc-porto,m-laga-cf,FC Porto (POR),Málaga CF (ESP),1,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-103,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,galatasaray,fc-schalke-04,Galatasaray (TUR),FC Schalke 04 (GER),1,1,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-104,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,ac-milan,fc-barcelona,AC Milan (ITA),FC Barcelona (ESP),2,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-105,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,borussia-dortmund,shakhtar-donetsk,Borussia Dortmund (GER),Shakhtar Donetsk (UKR),3,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-106,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,manchester-united,real-madrid,Manchester United (ENG),Real Madrid (ESP),1,2,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-107,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,juventus,celtic-fc,Juventus (ITA),Celtic FC (SCO),2,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-108,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,paris-saint-germain,valencia-cf,Paris Saint-Germain (FRA),Valencia CF (ESP),1,1,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-109,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,fc-schalke-04,galatasaray,FC Schalke 04 (GER),Galatasaray (TUR),2,3,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-110,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,fc-barcelona,ac-milan,FC Barcelona (ESP),AC Milan (ITA),4,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-111,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,bayern-m-nchen,arsenal-fc,Bayern München (GER),Arsenal FC (ENG),0,2,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-112,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,m-laga-cf,fc-porto,Málaga CF (ESP),FC Porto (POR),2,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-113,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,paris-saint-germain,fc-barcelona,Paris Saint-Germain (FRA),FC Barcelona (ESP),2,2,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-114,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,bayern-m-nchen,juventus,Bayern München (GER),Juventus (ITA),2,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-115,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,m-laga-cf,borussia-dortmund,Málaga CF (ESP),Borussia Dortmund (GER),0,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-116,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,real-madrid,galatasaray,Real Madrid (ESP),Galatasaray (TUR),3,0,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-117,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,borussia-dortmund,m-laga-cf,Borussia Dortmund (GER),Málaga CF (ESP),3,2,openfootball,2013-02-12T00:00:00+00:00
ucl-2012-13-118,2012-13,knockout_phase,,2013-02-12T00:00:00+00:00,date_only,galatasaray,real-madrid,Galatasaray (TUR),Real Madrid (ESP),3,2,openfootball,2013-02-12T00:00:00+00:00
