match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,hk,ak,kickoff_utc_original,date_repair_source
ucl-2025-26-159,2025-26,knockout_phase_play_off,Matchday 2,2026-02-25T20:00:00+00:00,date_only,paris-saint-germain-fc,as-monaco-fc,Paris Saint-Germain FC (FRA),AS Monaco FC (MCO),2,2,openfootball,2026-01-20T00:00:00+00:00,paris-saint-germain,as-monaco,2026-02-25T21:00:00Z,sofascore_event
ucl-2025-26-160,2025-26,knockout_phase_play_off,Matchday 2,2026-02-25T20:00:00+00:00,date_only,juventus-fc,galatasaray-sk,Juventus FC (ITA),Galatasaray SK (TUR),3,2,openfootball,2026-01-20T00:00:00+00:00,juventus,galatasaray-sk,2026-02-25T21:00:00Z,sofascore_event
ucl-2025-26-161,2025-26,knockout_phase,Round of 16,2026-03-10T17:45:00+00:00,date_only,galatasaray-sk,liverpool-fc,Galatasaray SK (TUR),Liverpool FC (ENG),1,0,openfootball,2026-01-20T00:00:00+00:00,galatasaray-sk,liverpool,2026-03-10T18:45:00Z,sofascore_event
ucl-2025-26-162,2025-26,knockout_phase,Round of 16,2026-03-10T20:00:00+00:00,date_only,atalanta-bc,fc-bayern-m-nchen,Atalanta BC (ITA),FC Bayern München (GER),1,6,openfootball,2026-01-20T00:00:00+00:00,atalanta,bayern-munchen,2026-03-10T21:00:00Z,sofascore_event
ucl-2025-26-163,2025-26,knockout_phase,Round of 16,2026-03-10T20:00:00+00:00,date_only,newcastle-united-fc,fc-barcelona,Newcastle United FC (ENG),FC Barcelona (ESP),1,1,openfootball,2026-01-20T00:00:00+00:00,newcastle,barcelona,2026-03-10T21:00:00Z,sofascore_event
ucl-2025-26-164,2025-26,knockout_phase,Round of 16,2026-03-10T20:00:00+00:00,date_only,club-atl-tico-de-madrid,tottenham-hotspur-fc,Club Atlético de Madrid (ESP),Tottenham Hotspur FC (ENG),5,2,openfootball,2026-01-20T00:00:00+00:00,atletico-de-madrid,tottenham-hotspur,2026-03-10T21:00:00Z,sofascore_event
ucl-2025-26-165,2025-26,knockout_phase,Round of 16,2026-03-11T17:45:00+00:00,date_only,bayer-04-leverkusen,arsenal-fc,Bayer 04 Leverkusen (GER),Arsenal FC (ENG),1,1,openfootball,2026-01-20T00:00:00+00:00,bayer-leverkusen,arsenal,2026-03-11T18:45:00Z,sofascore_event
ucl-2025-26-166,2025-26,knockout_phase,Round of 16,2026-03-11T20:00:00+00:00,date_only,paris-saint-germain-fc,chelsea-fc,Paris Saint-Germain FC (FRA),Chelsea FC (ENG),5,2,openfootball,2026-01-20T00:00:00+00:00,paris-saint-germain,chelsea,2026-03-11T21:00:00Z,sofascore_event
ucl-2025-26-167,2025-26,knockout_phase,Round of 16,2026-03-11T20:00:00+00:00,date_only,real-madrid-cf,manchester-city-fc,Real Madrid CF (ESP),Manchester City FC (ENG),3,0,openfootball,2026-01-20T00:00:00+00:00,real-madrid,manchester-city,2026-03-11T21:00:00Z,sofascore_event
ucl-2025-26-168,2025-26,knockout_phase,Round of 16,2026-03-11T20:00:00+00:00,date_only,fk-bod-glimt,sporting-clube-de-portugal,FK Bodø/Glimt (NOR),Sporting Clube de Portugal (POR),3,0,openfootball,2026-01-20T00:00:00+00:00,bodo-glimt,sporting-clube-de-portugal,2026-03-11T21:00:00Z,sofascore_event
ucl-2025-26-169,2025-26,knockout_phase,Round of 16,2026-03-17T17:45:00+00:00,date_only,sporting-clube-de-portugal,fk-bod-glimt,Sporting Clube de Portugal (POR),FK Bodø/Glimt (NOR),5,0,openfootball,2026-01-20T00:00:00+00:00,sporting-clube-de-portugal,bodo-glimt,2026-03-17T18:45:00Z,sofascore_event
ucl-2025-26-170,2025-26,knockout_phase,Round of 16,2026-03-17T20:00:00+00:00,date_only,chelsea-fc,paris-saint-germain-fc,Chelsea FC (ENG),Paris Saint-Germain FC (FRA),0,3,openfootball,2026-01-20T00:00:00+00:00,chelsea,paris-saint-germain,2026-03-17T21:00:00Z,sofascore_event
ucl-2025-26-171,2025-26,knockout_phase,Round of 16,2026-03-17T20:00:00+00:00,date_only,manchester-city-fc,real-madrid-cf,Manchester City FC (ENG),Real Madrid CF (ESP),1,2,openfootball,2026-01-20T00:00:00+00:00,manchester-city,real-madrid,2026-03-17T21:00:00Z,sofascore_event
ucl-2025-26-172,2025-26,knockout_phase,Round of 16,2026-03-17T20:00:00+00:00,date_only,arsenal-fc,bayer-04-leverkusen,Arsenal FC (ENG),Bayer 04 Leverkusen (GER),2,0,openfootball,2026-01-20T00:00:00+00:00,arsenal,bayer-leverkusen,2026-03-17T21:00:00Z,sofascore_event
ucl-2025-26-173,2025-26,knockout_phase,Round of 16,2026-03-18T17:45:00+00:00,date_only,fc-barcelona,newcastle-united-fc,FC Barcelona (ESP),Newcastle United FC (ENG),7,2,openfootball,2026-01-20T00:00:00+00:00,barcelona,newcastle,2026-03-18T18:45:00Z,sofascore_event
ucl-2025-26-174,2025-26,knockout_phase,Round of 16,2026-03-18T20:00:00+00:00,date_only,liverpool-fc,galatasaray-sk,Liverpool FC (ENG),Galatasaray SK (TUR),4,0,openfootball,2026-01-20T00:00:00+00:00,liverpool,galatasaray-sk,2026-03-18T21:00:00Z,sofascore_event
ucl-2025-26-175,2025-26,knockout_phase,Round of 16,2026-03-18T20:00:00+00:00,date_only,fc-bayern-m-nchen,atalanta-bc,FC Bayern München (GER),Atalanta BC (ITA),4,1,openfootball,2026-01-20T00:00:00+00:00,bayern-munchen,atalanta,2026-03-18T21:00:00Z,sofascore_event
ucl-2025-26-176,2025-26,knockout_phase,Round of 16,2026-03-18T20:00:00+00:00,date_only,tottenham-hotspur-fc,club-atl-tico-de-madrid,Tottenham Hotspur FC (ENG),Club Atlético de Madrid (ESP),3,2,openfootball,2026-01-20T00:00:00+00:00,tottenham-hotspur,atletico-de-madrid,2026-03-18T21:00:00Z,sofascore_event
ucl-2025-26-177,2025-26,knockout_phase,Quarterfinals,2026-04-07T19:00:00+00:00,date_only,real-madrid-cf,fc-bayern-m-nchen,Real Madrid CF (ESP),FC Bayern München (GER),1,2,openfootball,2026-01-20T00:00:00+00:00,real-madrid,bayern-munchen,2026-04-07T21:00:00Z,sofascore_event
ucl-2025-26-178,2025-26,knockout_phase,Quarterfinals,2026-04-07T19:00:00+00:00,date_only,sporting-clube-de-portugal,arsenal-fc,Sporting Clube de Portugal (POR),Arsenal FC (ENG),0,1,openfootball,2026-01-20T00:00:00+00:00,sporting-clube-de-portugal,arsenal,2026-04-07T21:00:00Z,sofascore_event
ucl-2025-26-179,2025-26,knockout_phase,Quarterfinals,2026-04-08T19:00:00+00:00,date_only,paris-saint-germain-fc,liverpool-fc,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),2,0,openfootball,2026-01-20T00:00:00+00:00,paris-saint-germain,liverpool,2026-04-08T21:00:00Z,sofascore_event
ucl-2025-26-180,2025-26,knockout_phase,Quarterfinals,2026-04-08T19:00:00+00:00,date_only,fc-barcelona,club-atl-tico-de-madrid,FC Barcelona (ESP),Club Atlético de Madrid (ESP),0,2,openfootball,2026-01-20T00:00:00+00:00,barcelona,atletico-de-madrid,2026-04-08T21:00:00Z,sofascore_event
ucl-2025-26-181,2025-26,knockout_phase,Quarterfinals,2026-04-14T19:00:00+00:00,date_only,liverpool-fc,paris-saint-germain-fc,Liverpool FC (ENG),Paris Saint-Germain FC (FRA),0,2,openfootball,2026-01-20T00:00:00+00:00,liverpool,paris-saint-germain,2026-04-14T21:00:00Z,sofascore_event
ucl-2025-26-182,2025-26,knockout_phase,Quarterfinals,2026-04-14T19:00:00+00:00,date_only,club-atl-tico-de-madrid,fc-barcelona,Club Atlético de Madrid (ESP),FC Barcelona (ESP),1,2,openfootball,2026-01-20T00:00:00+00:00,atletico-de-madrid,barcelona,2026-04-14T21:00:00Z,sofascore_event
ucl-2025-26-183,2025-26,knockout_phase,Quarterfinals,2026-04-15T19:00:00+00:00,date_only,fc-bayern-m-nchen,real-madrid-cf,FC Bayern München (GER),Real Madrid CF (ESP),4,3,openfootball,2026-01-20T00:00:00+00:00,bayern-munchen,real-madrid,2026-04-15T21:00:00Z,sofascore_event
ucl-2025-26-184,2025-26,knockout_phase,Quarterfinals,2026-04-15T19:00:00+00:00,date_only,arsenal-fc,sporting-clube-de-portugal,Arsenal FC (ENG),Sporting Clube de Portugal (POR),0,0,openfootball,2026-01-20T00:00:00+00:00,arsenal,sporting-clube-de-portugal,2026-04-15T21:00:00Z,sofascore_event
ucl-2025-26-185,2025-26,knockout_phase,Semifinals,2026-04-28T19:00:00+00:00,date_only,paris-saint-germain-fc,fc-bayern-m-nchen,Paris Saint-Germain FC (FRA),FC Bayern München (GER),5,4,openfootball,2026-01-20T00:00:00+00:00,paris-saint-germain,bayern-munchen,2026-04-28T21:00:00Z,sofascore_event
ucl-2025-26-186,2025-26,knockout_phase,Semifinals,2026-04-29T19:00:00+00:00,date_only,club-atl-tico-de-madrid,arsenal-fc,Club Atlético de Madrid (ESP),Arsenal FC (ENG),1,1,openfootball,2026-01-20T00:00:00+00:00,atletico-de-madrid,arsenal,2026-04-29T21:00:00Z,sofascore_event
ucl-2025-26-187,2025-26,knockout_phase,Semifinals,2026-05-05T19:00:00+00:00,date_only,arsenal-fc,club-atl-tico-de-madrid,Arsenal FC (ENG),Club Atlético de Madrid (ESP),1,0,openfootball,2026-01-20T00:00:00+00:00,arsenal,atletico-de-madrid,2026-05-05T21:00:00Z,sofascore_event
ucl-2025-26-188,2025-26,knockout_phase,Semifinals,2026-05-06T19:00:00+00:00,date_only,fc-bayern-m-nchen,paris-saint-germain-fc,FC Bayern München (GER),Paris Saint-Germain FC (FRA),1,1,openfootball,2026-01-20T00:00:00+00:00,bayern-munchen,paris-saint-germain,2026-05-06T21:00:00Z,sofascore_event
ucl-2025-26-189,2025-26,knockout_phase,Final,2026-05-30T16:00:00+00:00,date_only,paris-saint-germain-fc,arsenal-fc,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),4,3,openfootball,2026-01-20T00:00:00+00:00,paris-saint-germain,arsenal,2026-05-30T18:00:00Z,sofascore_event
