season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg,h_corners_won,h_corners_conceded,a_corners_won,a_corners_conceded
2018/19,2018-12-22,Brentford,Bolton,H,1,0,2.274,0.906,0.6256,0.2172,0.1572,1.599,4.603,6.361,2.147,1.872,,,,,,0.05497,0.14021,0.04719,0.02471,0.46911,0.24492,0.17104,,,,,,1462.7,1389.5,73.2,0,,,,,7,7.0,0.0,1.0,2.0,-1.0,J Linington,0.4842105263157895,2.8842105263157896,3.694736842105263,8.1,4.2,3.6,6.6
2018/19,2018-12-22,Derby,Bristol City,D,1,1,1.885,1.105,0.5333,0.2501,0.2166,1.875,3.999,4.617,2.147,1.872,,,,,,0.11044,0.28441,0.56237,0.04692,0.76208,1.38595,0.24413,,,,,,1557.2,1490.3,66.9,0,,,,,5,7.0,-2.0,10.0,8.0,2.0,D Bond,0.44680851063829785,2.5851063829787235,2.9361702127659575,4.5,5.6,4.9,4.7
2018/19,2018-12-22,Hull,Swansea,H,3,2,1.547,1.108,0.4425,0.2769,0.2806,2.26,3.611,3.564,2.147,1.872,,,,,,0.12985,0.31084,0.0767,0.07872,0.81538,0.32428,0.32931,,,,,,1468.2,1501.3,-33.1,1,,,,,7,7.0,0.0,8.0,6.0,2.0,O Langford,0.42857142857142855,2.6373626373626373,2.7032967032967035,4.9,5.0,4.3,5.4
2018/19,2018-12-22,Nott'm Forest,QPR,A,0,1,1.57,1.034,0.4765,0.2771,0.2464,2.099,3.609,4.058,2.147,1.872,,,,,,0.26497,0.22704,0.07677,0.56787,0.6472,0.32446,1.40068,,,,,,1513.7,1488.3,25.5,0,,,,,5,7.0,-2.0,8.0,5.0,3.0,G Ward,0.3448275862068966,1.896551724137931,3.4482758620689653,3.5,5.2,4.2,4.8
2018/19,2018-12-22,Sheffield Weds,Preston,H,1,0,1.583,1.305,0.4134,0.2687,0.3179,2.419,3.722,3.146,2.147,1.872,,,,,,0.14839,0.3441,0.0722,0.10106,0.88334,0.31293,0.38258,,,,,,1465.7,1517.3,-51.5,0,,,,,7,7.0,0.0,4.0,10.0,-6.0,D Coote,0.4375,2.65,3.8375,5.0,6.9,3.3,7.0
2018/19,2018-12-22,Rotherham,West Brom,A,0,4,1.523,2.261,0.2696,0.2234,0.507,3.709,4.476,1.972,1.987,2.014,,,,,,0.10525,0.07267,0.04992,0.24306,0.31413,0.25288,0.67927,,,,,,1433.8,1554.3,-120.5,1,,,,,7,8.0,-1.0,4.0,11.0,-7.0,T Harrington,0.5783132530120482,2.5903614457831323,3.1204819277108435,6.0,5.0,3.6,5.4
2018/19,2018-12-22,Stoke,Millwall,H,1,0,1.557,0.978,0.4957,0.2751,0.2292,2.017,3.636,4.363,2.147,1.872,,,,,,0.10227,0.25428,0.07565,0.05254,0.70171,0.32166,0.26034,,,,,,1521.6,1462.3,59.3,0,,,,,7,7.0,0.0,9.0,3.0,6.0,C Kavanagh,0.42857142857142855,2.634920634920635,3.380952380952381,6.2,3.6,5.9,5.4
2018/19,2018-12-22,Reading,Middlesbrough,A,0,1,0.94,1.674,0.2317,0.2586,0.5097,4.316,3.867,1.962,2.147,1.872,,,,,,0.09801,0.05367,0.06687,0.24035,0.26354,0.2992,0.67385,,,,,,1421.9,1552.4,-130.5,0,,,,,7,7.0,0.0,3.0,5.0,-2.0,S Martin,0.4367816091954023,2.413793103448276,2.5632183908045976,4.8,6.4,4.2,5.0
2018/19,2018-12-22,Blackburn,Norwich,A,0,1,1.508,1.636,0.3513,0.2591,0.3896,2.846,3.859,2.567,2.147,1.872,,,,,,0.16536,0.12344,0.06713,0.37265,0.43285,0.29989,0.94276,,,,,,1507.3,1571.8,-64.5,0,,,,,7,7.0,0.0,5.0,11.0,-6.0,D England,0.4222222222222222,2.1777777777777776,3.8,6.1,4.8,5.5,5.3
2018/19,2018-12-22,Wigan,Birmingham,A,0,3,0.982,1.036,0.3359,0.3146,0.3495,2.978,3.178,2.861,2.147,1.872,,,,,,0.17864,0.1128,0.09899,0.42311,0.40925,0.37778,1.05117,,,,,,1435.2,1490.8,-55.6,1,,,,,7,7.0,0.0,5.0,7.0,-2.0,R Joyce,,,,4.7,6.2,5.3,5.6
2018/19,2018-12-22,Ipswich,Sheffield United,D,1,1,1.268,1.653,0.293,0.2586,0.4483,3.413,3.866,2.231,2.147,1.872,,,,,,0.09562,0.08587,0.5496,0.20098,0.34678,1.35228,0.59477,,,,,,1409.3,1529.0,-119.7,0,,,,,7,8.0,-1.0,3.0,7.0,-4.0,A Woolmer,0.4,2.911111111111111,2.8222222222222224,5.5,5.6,7.8,4.4
2018/19,2018-12-23,Aston Villa,Leeds,A,2,3,1.774,1.34,0.4518,0.2617,0.2865,2.213,3.821,3.49,2.147,1.872,,,,,,0.23771,0.2041,0.06848,0.50902,0.60107,0.30338,1.24987,,,,,,1553.2,1562.7,-9.5,1,,,,,8,8.0,0.0,9.0,15.0,-6.0,A Madley,0.5229357798165137,2.623853211009174,3.1743119266055047,5.5,5.6,6.1,5.1
2018/19,2018-12-26,West Brom,Wigan,H,2,0,2.864,1.074,0.6853,0.1812,0.1335,1.459,5.518,7.493,1.987,2.014,,,,,,0.03895,0.09903,0.03285,0.01781,0.37789,0.19996,0.14325,,,,,,1554.3,1435.2,119.1,0,,,,,4,4.0,0.0,11.0,4.0,7.0,R Jones,0.47058823529411764,2.323529411764706,3.2941176470588234,4.7,4.1,4.8,6.3
2018/19,2018-12-26,Birmingham,Stoke,H,2,0,1.282,1.57,0.3296,0.2721,0.3982,3.034,3.675,2.511,2.147,1.872,,,,,,0.20266,0.44938,0.07405,0.15859,1.10975,0.31763,0.50788,,,,,,1490.8,1521.6,-30.8,0,,,,,4,4.0,0.0,10.0,11.0,-1.0,D Bond,0.4421052631578947,2.5789473684210527,2.9157894736842107,6.9,3.6,5.8,6.3
2018/19,2018-12-26,Bolton,Rotherham,H,2,1,1.437,1.099,0.4207,0.2835,0.2958,2.377,3.527,3.381,2.147,1.872,,,,,,0.14104,0.33562,0.08038,0.0875,0.86591,0.3334,0.35071,,,,,,1389.5,1433.8,-44.2,1,,,,,4,4.0,0.0,1.0,3.0,-2.0,J Simpson,0.42105263157894735,2.4947368421052634,3.610526315789474,5.0,6.1,4.3,6.3
2018/19,2018-12-26,Bristol City,Brentford,D,1,1,1.762,1.474,0.4426,0.258,0.2994,2.259,3.875,3.34,2.147,1.872,,,,,,0.09517,0.1959,0.55052,0.08962,0.58448,1.35467,0.35576,,,,,,1490.3,1462.7,27.7,0,,,,,4,4.0,0.0,9.0,4.0,5.0,D Webb,0.3611111111111111,3.0555555555555554,2.611111111111111,5.1,4.9,5.4,4.9
2018/19,2018-12-26,Middlesbrough,Sheffield Weds,A,0,1,1.537,0.9,0.5152,0.2742,0.2105,1.941,3.647,4.75,2.147,1.872,,,,,,0.29624,0.26546,0.0752,0.62325,0.72408,0.32052,1.55808,,,,,,1552.4,1465.7,86.7,0,,,,,4,4.0,0.0,5.0,7.0,-2.0,P Bankes,0.43478260869565216,2.510869565217391,4.141304347826087,7.6,5.1,5.4,7.0
2018/19,2018-12-26,Millwall,Reading,H,1,0,1.867,1.325,0.4863,0.2535,0.2601,2.056,3.944,3.844,2.147,1.872,,,,,,0.1105,0.26385,0.06428,0.06767,0.72085,0.2924,0.30128,,,,,,1462.3,1421.9,40.4,0,,,,,4,4.0,0.0,2.0,2.0,0.0,A Davies,0.39080459770114945,2.586206896551724,3.6091954022988504,6.7,4.6,5.3,7.1
2018/19,2018-12-26,Leeds,Blackburn,H,3,2,1.52,1.008,0.4824,0.278,0.2395,2.073,3.597,4.175,2.147,1.872,,,,,,0.10841,0.26787,0.07731,0.05737,0.7289,0.32579,0.27381,,,,,,1562.7,1507.3,55.3,1,,,,,3,4.0,-1.0,15.0,5.0,10.0,S Martin,0.4318181818181818,2.397727272727273,2.5795454545454546,6.3,3.2,3.6,5.6
2018/19,2018-12-26,Preston,Hull,A,1,2,1.721,1.325,0.4652,0.2609,0.2739,2.15,3.833,3.651,2.147,1.872,,,,,,0.24788,0.21642,0.06806,0.52722,0.62588,0.30231,1.29499,,,,,,1517.3,1468.2,49.0,1,,,,,4,4.0,0.0,7.0,11.0,-4.0,S Duncan,0.4479166666666667,2.4791666666666665,3.0104166666666665,5.9,4.8,4.0,6.3
2018/19,2018-12-26,QPR,Ipswich,H,3,0,1.79,1.244,0.4997,0.2549,0.2454,2.001,3.923,4.075,2.147,1.872,,,,,,0.1035,0.25028,0.06496,0.06022,0.69371,0.29421,0.28157,,,,,,1488.3,1409.3,78.9,1,,,,,4,4.0,0.0,7.0,4.0,3.0,K Stroud,0.5,2.730769230769231,4.096153846153846,4.2,5.5,4.0,6.8
2018/19,2018-12-26,Sheffield United,Derby,H,3,1,1.411,1.35,0.3823,0.2783,0.3394,2.616,3.593,2.946,2.147,1.872,,,,,,0.1656,0.3816,0.07747,0.11519,0.96166,0.3262,0.41461,,,,,,1529.0,1557.2,-28.2,1,,,,,4,4.0,0.0,7.0,8.0,-1.0,G Eltringham,0.4069767441860465,2.5813953488372094,3.186046511627907,8.4,4.5,7.2,4.9
2018/19,2018-12-26,Swansea,Aston Villa,A,0,1,1.472,1.143,0.4181,0.2793,0.3026,2.392,3.58,3.305,2.147,1.872,,,,,,0.22043,0.17484,0.07801,0.48644,0.54153,0.32755,1.19551,,,,,,1501.3,1553.2,-51.8,0,,,,,4,3.0,1.0,6.0,6.0,0.0,R East,0.2916666666666667,2.5833333333333335,4.416666666666667,6.1,5.7,5.3,5.2
2018/19,2018-12-26,Norwich,Nott'm Forest,D,3,3,2.044,1.326,0.5205,0.2415,0.2381,1.921,4.142,4.2,1.987,2.014,,,,,,0.10919,0.27089,0.57539,0.05668,0.73494,1.42106,0.27191,,,,,,1571.8,1513.7,58.1,1,,,,,4,4.0,0.0,11.0,5.0,6.0,J Brooks,0.25,2.25,3.5,6.5,3.7,5.6,6.7
2018/19,2018-12-29,Middlesbrough,Ipswich,H,2,0,1.532,0.762,0.5581,0.2684,0.1735,1.792,3.726,5.764,2.147,1.872,,,,,,0.07512,0.19527,0.07203,0.0301,0.5832,0.31251,0.19056,,,,,,1552.4,1409.3,143.1,0,,,,,3,3.0,0.0,4.0,4.0,0.0,J Simpson,0.4270833333333333,2.5,3.59375,7.8,4.3,4.1,6.9
2018/19,2018-12-29,Birmingham,Brentford,D,0,0,1.357,1.373,0.3866,0.2798,0.3336,2.587,3.574,2.998,2.147,1.872,,,,,,0.08691,0.14944,0.51865,0.11129,0.48869,1.27358,0.40587,,,,,,1490.8,1462.7,28.1,0,,,,,3,3.0,0.0,10.0,5.0,5.0,P Bankes,0.43010752688172044,2.4946236559139785,4.150537634408602,6.9,4.0,5.2,3.9
2018/19,2018-12-29,Bolton,Stoke,D,0,0,0.99,1.737,0.2337,0.2537,0.5126,4.278,3.942,1.951,2.147,1.872,,,,,,0.10579,0.05463,0.55699,0.26274,0.26623,1.37168,0.71863,,,,,,1389.5,1521.6,-132.1,0,,,,,3,3.0,0.0,4.0,8.0,-4.0,K Stroud,0.5047619047619047,2.7333333333333334,4.085714285714285,4.9,5.5,6.1,6.9
2018/19,2018-12-29,Bristol City,Rotherham,H,1,0,2.065,0.87,0.5968,0.2334,0.1699,1.676,4.284,5.888,2.147,1.872,,,,,,0.06382,0.16261,0.05448,0.02885,0.51626,0.26579,0.18615,,,,,,1490.3,1433.8,56.6,0,,,,,3,3.0,0.0,7.0,2.0,5.0,S Duncan,0.44329896907216493,2.484536082474227,2.9896907216494846,5.0,4.9,4.6,5.8
2018/19,2018-12-29,Leeds,Hull,A,0,2,1.471,1.117,0.4691,0.2757,0.2552,2.132,3.627,3.918,2.147,1.872,,,,,,0.25826,0.22006,0.076,0.55473,0.6332,0.32254,1.36571,,,,,,1562.7,1468.2,94.5,0,,,,,3,3.0,0.0,15.0,13.0,2.0,J Brooks,0.23529411764705882,2.4705882352941178,3.764705882352941,6.2,3.3,4.3,6.2
2018/19,2018-12-29,Millwall,Nott'm Forest,H,1,0,1.591,1.308,0.4144,0.2682,0.3174,2.413,3.729,3.15,2.147,1.872,,,,,,0.1479,0.34295,0.07193,0.10076,0.88097,0.31224,0.38189,,,,,,1462.3,1513.7,-51.4,0,,,,,3,3.0,0.0,5.0,5.0,0.0,T Harrington,0.5714285714285714,2.607142857142857,3.119047619047619,7.1,4.0,4.3,6.3
2018/19,2018-12-29,Sheffield United,Blackburn,H,3,0,1.455,0.922,0.4729,0.2876,0.2394,2.114,3.477,4.176,2.147,1.872,,,,,,0.11171,0.27779,0.08273,0.05733,0.74879,0.33914,0.2737,,,,,,1529.0,1507.3,21.7,1,,,,,3,3.0,0.0,7.0,5.0,2.0,A Taylor,,,,7.7,4.7,3.7,5.7
2018/19,2018-12-29,Preston,Aston Villa,D,1,1,1.412,1.244,0.3958,0.2816,0.3227,2.527,3.552,3.099,2.147,1.872,,,,,,0.08692,0.15665,0.51617,0.10411,0.50383,1.26744,0.38958,,,,,,1517.3,1553.2,-35.9,0,,,,,3,3.0,0.0,6.0,8.0,-2.0,G Eltringham,0.41379310344827586,2.5977011494252875,3.2413793103448274,6.1,5.3,5.0,5.9
2018/19,2018-12-29,QPR,Reading,D,0,0,1.901,1.301,0.5047,0.2491,0.2462,1.981,4.015,4.062,2.147,1.872,,,,,,0.10512,0.25474,0.5639,0.06062,0.70263,1.39002,0.28264,,,,,,1488.3,1421.9,66.4,0,,,,,3,3.0,0.0,9.0,2.0,7.0,R Jones,0.4857142857142857,2.3142857142857145,3.3142857142857145,4.5,5.7,5.6,7.3
2018/19,2018-12-29,Swansea,Wigan,D,2,2,1.662,0.858,0.538,0.2654,0.1966,1.859,3.768,5.086,2.147,1.872,,,,,,0.10936,0.28941,0.53963,0.03866,0.77211,1.32651,0.21895,,,,,,1501.3,1435.2,66.1,1,,,,,3,3.0,0.0,6.0,1.0,5.0,J Linington,0.4895833333333333,2.8645833333333335,3.6979166666666665,6.8,5.6,5.1,6.5
2018/19,2018-12-29,West Brom,Sheffield Weds,D,1,1,2.625,1.283,0.618,0.2042,0.1778,1.618,4.897,5.624,1.987,2.014,,,,,,0.13784,0.38191,0.63331,0.03162,0.96231,1.5887,0.1958,,,,,,1554.3,1465.7,88.5,0,,,,,3,3.0,0.0,11.0,7.0,4.0,A Davies,0.3977272727272727,2.5681818181818183,3.6136363636363638,5.0,4.2,5.5,6.6
2018/19,2018-12-29,Norwich,Derby,A,3,4,1.574,1.312,0.4294,0.2727,0.2979,2.329,3.666,3.357,2.147,1.872,,,,,,0.22578,0.18436,0.07439,0.49297,0.56101,0.31848,1.21106,,,,,,1571.8,1557.2,14.6,1,,,,,3,3.0,0.0,11.0,8.0,3.0,D Webb,0.35135135135135137,3.027027027027027,2.5675675675675675,5.8,3.4,6.8,4.7
2018/19,2019-01-01,Derby,Middlesbrough,D,1,1,1.188,1.187,0.3723,0.2992,0.3285,2.686,3.342,3.044,2.147,1.872,,,,,,0.08217,0.13862,0.49109,0.10789,0.46572,1.20657,0.39819,,,,,,1557.2,1552.4,4.8,0,,,,,3,3.0,0.0,8.0,7.0,1.0,R Jones,0.4722222222222222,2.25,3.361111111111111,5.0,5.5,4.6,5.5
2018/19,2019-01-01,Ipswich,Millwall,A,2,3,1.336,1.114,0.3967,0.2888,0.3144,2.521,3.462,3.18,2.147,1.872,,,,,,0.20914,0.1574,0.08342,0.47001,0.50541,0.34084,1.157,,,,,,1409.3,1462.3,-53.0,1,,,,,3,3.0,0.0,4.0,7.0,-3.0,S Martin,0.43820224719101125,2.4269662921348316,2.595505617977528,5.9,5.4,5.9,5.5
2018/19,2019-01-01,Aston Villa,QPR,D,2,2,2.024,0.912,0.5865,0.237,0.1766,1.705,4.22,5.663,2.147,1.872,,,,,,0.12504,0.34394,0.58221,0.03118,0.883,1.43982,0.19428,,,,,,1553.2,1488.3,64.9,1,,,,,3,3.0,0.0,6.0,10.0,-4.0,J Linington,0.4845360824742268,2.8762886597938144,3.731958762886598,4.8,5.8,4.0,4.9
2018/19,2019-01-01,Brentford,Norwich,D,1,1,1.817,1.553,0.4012,0.2455,0.3533,2.493,4.073,2.831,1.987,2.014,,,,,,0.09525,0.16094,0.56921,0.12481,0.51279,1.40431,0.43585,,,,,,1462.7,1571.8,-109.1,0,,,,,3,3.0,0.0,5.0,8.0,-3.0,G Ward,0.3333333333333333,1.8666666666666667,3.466666666666667,7.9,4.6,5.5,5.0
2018/19,2019-01-01,Hull,Bolton,H,6,0,1.989,0.785,0.6082,0.2344,0.1574,1.644,4.266,6.353,2.147,1.872,,,,,,0.05943,0.15351,0.05494,0.02478,0.49725,0.26708,0.17128,,,,,,1468.2,1389.5,78.7,1,,,,,3,3.0,0.0,13.0,4.0,9.0,T Harrington,0.5764705882352941,2.588235294117647,3.1294117647058823,5.1,5.1,3.7,6.8
2018/19,2019-01-01,Blackburn,West Brom,H,2,1,1.569,1.717,0.3561,0.2557,0.3881,2.808,3.91,2.576,1.987,2.014,,,,,,0.18842,0.41459,0.0654,0.15066,1.03252,0.29536,0.49127,,,,,,1507.3,1554.3,-46.9,1,,,,,3,3.0,0.0,2.0,11.0,-9.0,O Langford,0.43478260869565216,2.6630434782608696,2.7065217391304346,6.1,5.1,3.7,5.8
2018/19,2019-01-01,Reading,Swansea,A,1,4,1.143,1.239,0.3334,0.291,0.3755,2.999,3.436,2.663,2.147,1.872,,,,,,0.16704,0.11118,0.08469,0.38994,0.40563,0.34391,0.97936,,,,,,1421.9,1501.3,-79.5,1,,,,,3,3.0,0.0,2.0,7.0,-5.0,T Robinson,0.5,2.5113636363636362,3.5113636363636362,5.2,6.9,4.4,5.1
2018/19,2019-01-01,Rotherham,Preston,H,2,1,1.283,1.546,0.3185,0.2681,0.4135,3.14,3.73,2.419,2.147,1.872,,,,,,0.21182,0.46449,0.07186,0.17096,1.14425,0.31207,0.53353,,,,,,1433.8,1517.3,-83.5,1,,,,,3,3.0,0.0,2.0,7.0,-5.0,L Probert,0.43478260869565216,2.8260869565217392,3.3043478260869565,6.1,4.9,3.3,6.4
2018/19,2019-01-01,Sheffield Weds,Birmingham,D,1,1,1.608,1.088,0.4587,0.2738,0.2674,2.18,3.652,3.739,2.147,1.872,,,,,,0.09399,0.21045,0.52734,0.07152,0.61387,1.29528,0.3112,,,,,,1465.7,1490.8,-25.1,0,,,,,3,3.0,0.0,8.0,8.0,0.0,A Woolmer,0.391304347826087,2.891304347826087,2.847826086956522,4.8,6.9,4.6,5.7
2018/19,2019-01-01,Nott'm Forest,Leeds,H,4,2,1.149,1.482,0.3117,0.2788,0.4095,3.208,3.586,2.442,2.147,1.872,,,,,,0.21382,0.47378,0.07775,0.16767,1.16578,0.32689,0.52675,,,,,,1513.7,1562.7,-48.9,1,,,,,3,3.0,0.0,2.0,12.0,-10.0,D England,0.41304347826086957,2.152173913043478,3.8260869565217392,3.3,5.1,6.4,5.5
2018/19,2019-01-01,Stoke,Bristol City,A,0,2,1.439,1.131,0.4387,0.2838,0.2775,2.28,3.523,3.604,2.147,1.872,,,,,,0.23815,0.19243,0.08056,0.52202,0.57745,0.33385,1.28198,,,,,,1521.6,1490.3,31.3,0,,,,,3,3.0,0.0,8.0,9.0,-1.0,P Tierney,0.38461538461538464,2.2115384615384617,3.4423076923076925,6.6,3.7,4.9,5.4
2018/19,2019-01-01,Wigan,Sheffield United,A,0,3,0.912,1.569,0.2472,0.2708,0.4819,4.045,3.692,2.075,2.147,1.872,,,,,,0.10983,0.06112,0.07335,0.26838,0.28399,0.31585,0.72992,,,,,,1435.2,1529.0,-93.8,1,,,,,3,3.0,0.0,1.0,10.0,-9.0,A Madley,0.5181818181818182,2.6454545454545455,3.190909090909091,4.3,5.1,7.7,4.6
2018/19,2019-01-11,Leeds,Derby,H,2,0,1.336,1.342,0.377,0.2849,0.3381,2.653,3.51,2.958,2.147,1.872,,,,,,0.16748,0.38814,0.08118,0.1143,0.97554,0.33536,0.41263,,,,,,1556.0,1555.4,0.6,0,,,,,10,10.0,0.0,9.0,6.0,3.0,A Davies,0.39325842696629215,2.561797752808989,3.6179775280898876,6.4,3.0,6.5,4.5
2018/19,2019-01-12,Bristol City,Bolton,H,2,1,1.99,0.811,0.618,0.2309,0.151,1.618,4.33,6.622,2.147,1.872,,,,,,0.05624,0.1459,0.05334,0.02281,0.48122,0.2626,0.16372,,,,,,1510.0,1389.0,121.0,1,,,,,11,11.0,0.0,9.0,4.0,5.0,S Martin,0.43333333333333335,2.4555555555555557,2.577777777777778,5.5,5.2,3.4,6.7
2018/19,2019-01-12,Hull,Sheffield Weds,H,3,0,1.868,1.189,0.4994,0.2564,0.2442,2.002,3.9,4.095,2.147,1.872,,,,,,0.10341,0.25059,0.06573,0.05964,0.69432,0.29622,0.27999,,,,,,1509.5,1491.9,17.7,1,,,,,11,11.0,0.0,15.0,8.0,7.0,G Eltringham,0.4090909090909091,2.590909090909091,3.25,5.0,4.2,5.3,6.7
2018/19,2019-01-12,Ipswich,Rotherham,H,1,0,1.84,0.947,0.5209,0.2556,0.2235,1.92,3.913,4.474,2.147,1.872,,,,,,0.09315,0.2295,0.06531,0.04995,0.65212,0.29512,0.25296,,,,,,1390.6,1420.4,-29.8,0,,,,,11,11.0,0.0,4.0,4.0,0.0,J Linington,0.47959183673469385,2.8877551020408165,3.7653061224489797,5.8,5.1,4.8,6.8
2018/19,2019-01-12,Preston,Swansea,D,1,1,1.625,1.436,0.4139,0.2678,0.3182,2.416,3.734,3.142,2.147,1.872,,,,,,0.09087,0.17135,0.53607,0.10127,0.53433,1.3174,0.38306,,,,,,1484.2,1488.2,-4.1,0,,,,,11,11.0,0.0,4.0,7.0,-3.0,K Stroud,0.5,2.707547169811321,4.09433962264151,6.0,5.4,4.2,5.3
2018/19,2019-01-12,Wigan,Aston Villa,H,3,0,0.897,1.432,0.2472,0.2784,0.4744,4.045,3.591,2.108,2.147,1.872,,,,,,0.2639,0.5667,0.07753,0.22501,1.39753,0.32634,0.64313,,,,,,1415.2,1549.1,-133.8,1,,,,,11,11.0,0.0,1.0,6.0,-5.0,T Harrington,0.5813953488372093,2.627906976744186,3.13953488372093,4.7,5.3,5.4,5.6
2018/19,2019-01-12,Sheffield United,QPR,H,1,0,1.859,0.977,0.5431,0.2529,0.204,1.841,3.954,4.903,2.147,1.872,,,,,,0.08344,0.20871,0.06395,0.04161,0.61037,0.29153,0.22812,,,,,,1551.7,1505.4,46.3,0,,,,,11,11.0,0.0,10.0,11.0,-1.0,A Woolmer,0.3829787234042553,2.872340425531915,2.872340425531915,7.4,5.0,3.9,5.3
2018/19,2019-01-12,West Brom,Norwich,D,1,1,2.691,1.578,0.5503,0.2138,0.2359,1.817,4.678,4.239,1.987,2.014,,,,,,0.1195,0.30285,0.61816,0.05565,0.79922,1.54285,0.26907,,,,,,1553.1,1564.4,-11.3,0,,,,,11,11.0,0.0,10.0,6.0,4.0,D England,0.425531914893617,2.234042553191489,3.7872340425531914,5.7,3.9,5.7,4.8
2018/19,2019-01-12,Brentford,Stoke,H,3,1,1.771,1.329,0.4477,0.26,0.2923,2.234,3.847,3.421,2.147,1.872,,,,,,0.13016,0.30502,0.06758,0.08545,0.80359,0.30105,0.34577,,,,,,1475.1,1505.1,-30.0,1,,,,,11,11.0,0.0,6.0,5.0,1.0,T Robinson,0.4943820224719101,2.539325842696629,3.50561797752809,7.5,5.2,6.0,6.7
2018/19,2019-01-12,Reading,Nott'm Forest,H,2,0,1.404,1.588,0.3284,0.2603,0.4112,3.045,3.841,2.432,2.147,1.872,,,,,,0.2067,0.451,0.06778,0.1691,1.11341,0.30157,0.5297,,,,,,1401.2,1506.0,-104.8,0,,,,,11,11.0,0.0,2.0,5.0,-3.0,O Langford,0.44086021505376344,2.6666666666666665,2.7419354838709675,5.0,6.4,4.6,6.4
2018/19,2019-01-12,Millwall,Blackburn,A,0,2,1.706,1.161,0.4672,0.2677,0.2651,2.14,3.736,3.771,2.147,1.872,,,,,,0.25276,0.21827,0.07164,0.54,0.62959,0.31151,1.32746,,,,,,1481.9,1494.7,-12.8,0,,,,,11,11.0,0.0,9.0,4.0,5.0,R Jones,0.4594594594594595,2.2432432432432434,3.324324324324324,7.6,4.2,3.6,5.5
2018/19,2019-01-12,Birmingham,Middlesbrough,A,1,2,0.944,1.418,0.2823,0.288,0.4297,3.542,3.472,2.327,2.147,1.872,,,,,,0.135,0.07971,0.08295,0.32529,0.33175,0.33969,0.84476,,,,,,1508.6,1553.2,-44.6,1,,,,,11,11.0,0.0,9.0,7.0,2.0,G Scott,0.38636363636363635,2.272727272727273,3.6136363636363638,6.8,4.1,4.6,5.3
2018/19,2019-01-18,Norwich,Birmingham,H,3,1,1.99,1.182,0.5379,0.2434,0.2187,1.859,4.109,4.572,2.147,1.872,,,,,,0.08713,0.21355,0.05924,0.04784,0.62012,0.27891,0.24683,,,,,,1565.9,1498.0,67.9,1,,,,,6,6.0,0.0,6.0,8.0,-2.0,T Robinson,0.5,2.5555555555555554,3.488888888888889,5.3,3.7,4.6,6.3
2018/19,2019-01-19,Swansea,Sheffield United,H,1,0,1.374,1.623,0.329,0.2631,0.4079,3.04,3.801,2.452,2.147,1.872,,,,,,0.20554,0.45024,0.06923,0.16637,1.1117,0.30533,0.52405,,,,,,1490.0,1558.6,-68.6,0,,,,,7,7.0,0.0,5.0,13.0,-8.0,J Brooks,0.2222222222222222,2.4444444444444446,3.8333333333333335,7.1,5.6,7.5,4.5
2018/19,2019-01-19,Nott'm Forest,Bristol City,A,0,1,1.423,1.403,0.379,0.2765,0.3445,2.638,3.617,2.903,2.147,1.872,,,,,,0.19114,0.14368,0.07645,0.42973,0.4765,0.32364,1.06578,,,,,,1494.8,1515.1,-20.3,0,,,,,7,7.0,0.0,4.0,11.0,-7.0,J Simpson,0.4329896907216495,2.4948453608247423,3.5876288659793816,3.9,5.5,4.4,5.7
2018/19,2019-01-19,Blackburn,Ipswich,H,2,0,1.614,1.134,0.4964,0.2646,0.2391,2.015,3.779,4.183,2.147,1.872,,,,,,0.1036,0.25365,0.07001,0.05714,0.70045,0.30733,0.27319,,,,,,1506.2,1399.6,106.6,0,,,,,7,7.0,0.0,6.0,4.0,2.0,D England,0.4166666666666667,2.2291666666666665,3.8541666666666665,6.1,5.3,3.7,6.7
2018/19,2019-01-19,Derby,Reading,H,2,1,2.058,1.113,0.582,0.2313,0.1867,1.718,4.323,5.357,2.147,1.872,,,,,,0.06986,0.17473,0.05351,0.03485,0.5413,0.26309,0.20663,,,,,,1547.3,1412.3,135.0,1,,,,,8,7.0,1.0,5.0,4.0,1.0,A Woolmer,0.3958333333333333,2.8333333333333335,2.875,4.5,5.6,5.4,7.6
2018/19,2019-01-19,Middlesbrough,Millwall,D,1,1,1.55,0.772,0.5432,0.2718,0.185,1.841,3.679,5.406,2.147,1.872,,,,,,0.10976,0.29507,0.53025,0.03422,0.78351,1.30262,0.20454,,,,,,1563.8,1470.4,93.4,0,,,,,7,7.0,0.0,10.0,9.0,1.0,K Stroud,0.4953271028037383,2.7009345794392523,4.08411214953271,7.3,4.2,5.3,5.9
