round,date,match,selection,side,model_probability,closing_no_vig_probability,probability_edge,closing_odds,expected_value,result,profit
14,2026-06-14,St Kilda Saints v Greater Western Sydney Giants,Greater Western Sydney Giants,away,0.09209999999999996,0.513157894736842,-0.4210578947368421,1.85,-0.8296150000000001,L,-1.0
15,2026-06-18,Fremantle Dockers v Geelong Cats,Fremantle Dockers,home,0.9886000000000001,0.712742980561555,0.2758570194384451,1.33,0.3148380000000002,W,0.33000000000000007
15,2026-06-18,Fremantle Dockers v Geelong Cats,Geelong Cats,away,0.011399999999999966,0.28725701943844495,-0.275857019438445,3.3,-0.9623800000000001,L,-1.0
15,2026-06-19,Gold Coast Suns v Hawthorn Hawks,Gold Coast Suns,home,0.3179,0.40506329113924056,-0.08716329113924054,2.35,-0.2529349999999999,L,-1.0
15,2026-06-19,Gold Coast Suns v Hawthorn Hawks,Hawthorn Hawks,away,0.6820999999999999,0.5949367088607596,0.08716329113924037,1.6,0.09135999999999989,W,0.6000000000000001
15,2026-06-20,Adelaide Crows v Melbourne Demons,Adelaide Crows,home,0.9160000000000001,0.7080610021786492,0.20793899782135095,1.34,0.2274400000000003,W,0.3400000000000001
15,2026-06-20,Adelaide Crows v Melbourne Demons,Melbourne Demons,away,0.08399999999999996,0.2919389978213508,-0.20793899782135083,3.25,-0.7270000000000001,L,-1.0
15,2026-06-20,Collingwood Magpies v Port Adelaide Power,Collingwood Magpies,home,0.7862,0.6125,0.17369999999999997,1.55,0.21860999999999997,W,0.55
15,2026-06-20,Collingwood Magpies v Port Adelaide Power,Port Adelaide Power,away,0.21380000000000002,0.3875,-0.1737,2.45,-0.4761899999999999,L,-1.0
15,2026-06-20,Greater Western Sydney Giants v Carlton Blues,Greater Western Sydney Giants,home,0.0967,0.7361963190184049,-0.6394963190184049,1.29,-0.875257,L,-1.0
15,2026-06-20,Greater Western Sydney Giants v Carlton Blues,Carlton Blues,away,0.9033000000000001,0.2638036809815951,0.639496319018405,3.6,2.2518800000000003,W,2.6
15,2026-06-21,Richmond Tigers v North Melbourne Kangaroos,Richmond Tigers,home,0.4219,0.2638036809815951,0.15809631901840487,3.6,0.51884,L,-1.0
15,2026-06-21,Richmond Tigers v North Melbourne Kangaroos,North Melbourne Kangaroos,away,0.5781000000000001,0.7361963190184049,-0.15809631901840482,1.29,-0.2542509999999999,W,0.29000000000000004
15,2026-06-21,St Kilda Saints v Western Bulldogs,St Kilda Saints,home,0.6732,0.5263157894736842,0.14688421052631584,1.8,0.21176000000000017,L,-1.0
15,2026-06-21,St Kilda Saints v Western Bulldogs,Western Bulldogs,away,0.3268,0.47368421052631576,-0.14688421052631578,2.0,-0.34640000000000004,W,1.0
16,2026-06-25,Brisbane Lions v Sydney Swans,Brisbane Lions,home,0.7227,0.513157894736842,0.20954210526315797,1.85,0.33699500000000016,W,0.8500000000000001
16,2026-06-25,Brisbane Lions v Sydney Swans,Sydney Swans,away,0.2773,0.48684210526315796,-0.20954210526315797,1.95,-0.45926500000000003,L,-1.0
16,2026-06-27,Carlton Blues v West Coast Eagles,Carlton Blues,home,0.9456,0.8415147265077139,0.10408527349228613,1.13,0.06852799999999992,W,0.1299999999999999
16,2026-06-27,Carlton Blues v West Coast Eagles,West Coast Eagles,away,0.0544,0.15848527349228608,-0.10408527349228608,6.0,-0.6736,L,-1.0
16,2026-06-26,Hawthorn Hawks v Greater Western Sydney Giants,Hawthorn Hawks,home,0.8705,0.7509881422924901,0.11951185770750994,1.26,0.09682999999999997,W,0.26
16,2026-06-26,Hawthorn Hawks v Greater Western Sydney Giants,Greater Western Sydney Giants,away,0.12949999999999995,0.24901185770750986,-0.11951185770750991,3.8,-0.5079000000000002,L,-1.0
