race_date,track_slug,race_number,runner_number,runner_name,result_status,finish_position,beaten_lengths,finish_time_seconds,weight_carried_kg,barrier,jockey,trainer,official_handicap_rating,distance_metres,race_class,official_time_seconds,track_condition,rail_position,scheduled_start_at,source,source_url
2026-09-12,flemington,1,1,Space Rider,finished,2,2.75,70.56,60.0,5,M.Zahra,Mick Price & Michael Kent (Jnr),84.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,1,2,Eagle Express,scratched,,,,59.0,,B.A.Shinn,C.J.Waller,86.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,1,3,Markdel,finished,4,3.11,70.6,58.5,3,C.Williams,Allan & Jason Williams,81.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,1,4,Moby Dick,finished,5,4.36,70.82,58.0,4,J.Mott,G.M.Bedggood,80.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,1,5,Naval Academy,finished,3,3.05,70.6,57.0,6,J.A.Johnstone,C.Maher,78.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,1,6,Jett Smash,finished,1,2.75,70.13,55.5,2,D.M.Lane,D.T.O'Brien,75.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,1,7,Ruska Roma,finished,6,4.71,70.87,54.0,1,L.K.Cartwright,G.M.Begg,76.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",70.13,Good,True Entire Circuit,2026-09-12T02:10:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,1,Rich On Bubbles,finished,9,3.05,83.31,58.0,2,M.J.Dee,"Ben, Will & JD Hayes",73.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,2,Diameter,finished,6,2.09,83.15,58.0,1,J.Collett,C.J.Waller,84.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,3,Unit Five,finished,7,2.55,83.23,58.0,12,T.Stockdale,C.Maher,85.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,4,Big Wigs,finished,13,5.15,83.61,57.5,5,C.Williams,Phillip & Tommy Stokes,74.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,5,Lara Antipova,finished,1,0.75,82.83,57.5,7,M.Zahra,M.W.Walker,96.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,6,Milsons Point,finished,11,4.1,83.45,57.5,11,B.A.Shinn,C.Maher,69.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,7,Judas Tree,finished,12,4.85,83.56,57.5,13,J.McNeil,Tony & Calvin McEvoy,69.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,8,Obambulate,finished,5,1.63,83.07,57.5,4,J.M.Allen,Trent Busuttin & Natalie Young,69.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,9,Cliff Runner,finished,10,3.35,83.35,57.0,14,D.G.Thornton,D.T.O'Brien,62.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,10,Hydrobomb,finished,14,7.9,84.04,57.0,8,D.W.Stackhouse,"Ben, Will & JD Hayes",67.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,11,Phillip Island,scratched,,,,57.0,,J.Childs,Mick Price & Michael Kent (Jnr),65.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,12,Somethings Burnin',finished,3,1.21,83.0,57.0,10,B.J.Melham,C.J.Waller,66.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,13,Harry Lime,finished,8,2.95,83.29,57.0,9,J.B.Stanley,Gai Waterhouse & Adrian Bott,66.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,14,Aragog,finished,2,0.75,82.94,57.0,3,L.J.Neindorf,Phillip & Tommy Stokes,64.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,15,Aethera,scratched,,,,55.5,,D.M.Lane,D.T.O'Brien,67.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,16,Autumn Lover,finished,4,1.23,83.01,55.0,6,L.Nolen,Peter G Moody & Katherine Coleman,62.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,2,17,Shocko In Morocco,scratched,,,,57.0,,H.Durnan,D.L.Pagan,61.0,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",82.83,Good,True Entire Circuit,2026-09-12T02:40:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,1,Streisand,finished,6,3.08,63.29,59.5,5,B.J.Melham,C.W.McDonald,102.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,2,Satono Glow,finished,1,0.46,62.86,58.5,13,J.L.Melham,John O'Shea & Tom Charlton,80.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,3,Verzain,finished,10,3.93,63.42,58.5,3,L.J.Neindorf,Phillip & Tommy Stokes,80.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,4,Calamari Ring,finished,4,2.81,63.25,57.5,9,E.P.Brown,C.Maher,72.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,5,Gin Twist,finished,9,3.78,63.39,57.5,7,L.Currie,"Ben, Will & JD Hayes",76.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,6,Queen Regent,finished,11,7.68,64.01,57.5,4,J.Collett,B.A.Ryan,74.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,7,Scintillation,finished,3,2.71,63.24,57.0,10,J.Mott,John O'Shea & Tom Charlton,76.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,8,Riverina Lulu,scratched,,,,57.0,,J.Childs,G.M.Begg,69.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,9,Lucky Brook,finished,8,3.63,63.37,57.0,11,B.A.Shinn,G.Eurell,67.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,10,I Am Aria,finished,7,3.23,63.31,56.0,2,M.J.Dee,M.W.Walker,72.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,11,Tag The Bride,finished,13,13.43,64.91,56.0,1,J.McNeil,J.D.Sadler,62.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,12,Lady Catalina,finished,5,2.83,63.26,56.0,6,T.Stockdale,C.Maher,66.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,13,Chapados,finished,12,12.18,64.7,56.0,8,W.J.Egan,D.E.A.Sutton,63.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,3,14,Over Excited,finished,2,0.46,62.93,56.0,12,D.M.Lane,Anthony & Sam Freedman,64.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.86,Good,True Entire Circuit,2026-09-12T03:15:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,1,Paradoxium,finished,1,1.0,62.99,58.5,3,J.Collett,B.Baker,88.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,2,Hard Kick,finished,7,5.95,63.88,58.5,8,D.M.Lane,"Ben, Will & JD Hayes",84.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,3,Big Sky,finished,3,1.3,63.18,58.5,5,J.Childs,Mick Price & Michael Kent (Jnr),82.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,4,Buggsy,finished,4,1.45,63.2,57.0,2,C.Williams,Mick Price & Michael Kent (Jnr),73.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,5,Steel Will,finished,6,3.95,63.57,57.0,9,B.J.Melham,C.J.Waller,70.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,6,Mbube,finished,2,1.0,63.13,57.0,4,M.Zahra,L.M.Kennewell,67.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,7,Knurl,finished,8,7.95,64.2,56.0,10,D.J.Dunn,R.P.Hunter,63.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,8,Organised Crime,finished,5,2.95,63.4,56.0,7,E.P.Brown,L.M.Kennewell,76.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,9,Salamanca Six,finished,10,10.2,64.59,56.0,6,W.J.Egan,D.E.A.Sutton,63.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,4,10,Honour The Bassett,finished,9,9.2,64.41,56.0,1,L.Nolen,Peter G Moody & Katherine Coleman,62.0,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",62.99,Good,True Entire Circuit,2026-09-12T03:50:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,1,Taramansour,finished,9,14.15,157.56,59.0,11,D.W.Stackhouse,Phillip & Tommy Stokes,96.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,2,Litzdeel,finished,5,4.15,155.84,58.5,9,B.A.Shinn,D.T.O'Brien,99.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,3,Nearco Frod,finished,11,25.65,159.85,57.5,5,C.Williams,Tony & Calvin McEvoy,93.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,4,Jennivamoose,finished,3,3.25,155.69,56.5,1,J.B.Stanley,C.Maher,95.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,5,Grand Pierro,finished,6,5.65,156.06,55.0,7,Z.Spain,J.Warren,88.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,6,Shockletz,finished,1,2.25,155.18,54.5,3,H.T.Coffey,C.Maher,91.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,7,Tajanis,finished,8,8.15,156.47,54.0,2,L.J.Neindorf,C.J.Littlefield,86.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,8,Chief Little Rock,finished,10,18.65,158.4,54.0,8,J.McNeil,P.Kearney,82.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,9,Think Giant,finished,2,2.25,155.54,54.0,4,J.L.Melham,Mick Price & Michael Kent (Jnr),82.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,10,Suffolk Star,finished,7,6.9,156.25,54.0,6,M.J.Dee,P.A.Preusker,78.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,5,11,Beach Pad,finished,4,3.75,155.77,54.0,10,D.Bates,S.Jackson,75.0,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",155.18,Good,True Entire Circuit,2026-09-12T04:30:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,6,1,Cafe Millenium,finished,3,0.81,81.58,59.0,11,M.Zahra,"Ben, Will & JD Hayes",104.0,1400,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",81.46,Good,True Entire Circuit,2026-09-12T05:05:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,6,2,Plymouth,finished,6,2.06,81.8,57.5,10,D.M.Lane,"Ben, Will & JD Hayes",101.0,1400,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",81.46,Good,True Entire Circuit,2026-09-12T05:05:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
2026-09-12,flemington,6,3,Cote Atlantique,finished,2,0.75,81.57,57.0,12,D.Bates,H.Dwyer,100.0,1400,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",81.46,Good,True Entire Circuit,2026-09-12T05:05:00.000Z,racing-com-rv-authorised,https://www.racing.com/form/2026-09-12/flemington
