model,Date,HomeTeam,AwayTeam,Referee,selection,model_probability,odds,ev,threshold,official_total_yellow_cards,footiqo_total_yellow_cards,yellow_total_match,official_win,footiqo_win
calibrated_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.6343136402003114,1.8,0.14176455236056063,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.6343136402003114,1.8,0.14176455236056063,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.6343136402003114,1.8,0.14176455236056063,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-01-24,Bournemouth,Liverpool,M Salisbury,Over 3.5,0.6175982095815349,1.64,0.012861063713717202,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-24,Burnley,Tottenham,P Bankes,Over 3.5,0.6124034771021098,1.64,0.004341702447460127,0.0,1,1,True,0,0
calibrated_enriched_glm,2026-01-24,Fulham,Brighton,M Oliver,Over 3.5,0.5933059662608946,1.88,0.11541521657048182,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-24,Fulham,Brighton,M Oliver,Over 3.5,0.5933059662608946,1.88,0.11541521657048182,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-24,Fulham,Brighton,M Oliver,Over 3.5,0.5933059662608946,1.88,0.11541521657048182,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-24,Fulham,Brighton,M Oliver,Over 3.5,0.5933059662608946,1.88,0.11541521657048182,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-24,West Ham,Sunderland,T Bramall,Over 3.5,0.6104055441530633,1.83,0.11704214580010586,0.0,6,7,False,1,1
calibrated_enriched_glm,2026-01-24,West Ham,Sunderland,T Bramall,Over 3.5,0.6104055441530633,1.83,0.11704214580010586,0.05,6,7,False,1,1
calibrated_enriched_glm,2026-01-24,West Ham,Sunderland,T Bramall,Over 3.5,0.6104055441530633,1.83,0.11704214580010586,0.08,6,7,False,1,1
calibrated_enriched_glm,2026-01-24,West Ham,Sunderland,T Bramall,Over 3.5,0.6104055441530633,1.83,0.11704214580010586,0.1,6,7,False,1,1
calibrated_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6305384607156865,1.95,0.22954999839558865,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6305384607156865,1.95,0.22954999839558865,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6305384607156865,1.95,0.22954999839558865,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6305384607156865,1.95,0.22954999839558865,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6305384607156865,1.95,0.22954999839558865,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-01-25,Newcastle,Aston Villa,J Gillett,Over 3.5,0.6539264757900265,1.63,0.0659001555377432,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-01-25,Newcastle,Aston Villa,J Gillett,Over 3.5,0.6539264757900265,1.63,0.0659001555377432,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-01-26,Everton,Leeds,S Hooper,Over 3.5,0.6053277254379694,1.85,0.11985629206024351,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-01-26,Everton,Leeds,S Hooper,Over 3.5,0.6053277254379694,1.85,0.11985629206024351,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-01-26,Everton,Leeds,S Hooper,Over 3.5,0.6053277254379694,1.85,0.11985629206024351,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-01-26,Everton,Leeds,S Hooper,Over 3.5,0.6053277254379694,1.85,0.11985629206024351,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-01-31,Leeds,Arsenal,S Attwell,Over 3.5,0.6143354657572508,2.0,0.22867093151450169,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-31,Leeds,Arsenal,S Attwell,Over 3.5,0.6143354657572508,2.0,0.22867093151450169,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-31,Leeds,Arsenal,S Attwell,Over 3.5,0.6143354657572508,2.0,0.22867093151450169,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-31,Leeds,Arsenal,S Attwell,Over 3.5,0.6143354657572508,2.0,0.22867093151450169,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-31,Leeds,Arsenal,S Attwell,Over 3.5,0.6143354657572508,2.0,0.22867093151450169,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-02-01,Aston Villa,Brentford,T Robinson,Over 3.5,0.6360807552435355,1.59,0.01136840083722146,0.0,3,5,False,0,1
calibrated_enriched_glm,2026-02-01,Man United,Fulham,J Brooks,Over 3.5,0.6199467570835638,1.64,0.016712681617044645,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-02-02,Sunderland,Burnley,P Tierney,Over 3.5,0.6130656527635038,1.85,0.13417145761248195,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-02-02,Sunderland,Burnley,P Tierney,Over 3.5,0.6130656527635038,1.85,0.13417145761248195,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-02-02,Sunderland,Burnley,P Tierney,Over 3.5,0.6130656527635038,1.85,0.13417145761248195,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-02-02,Sunderland,Burnley,P Tierney,Over 3.5,0.6130656527635038,1.85,0.13417145761248195,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.6346138704705051,1.9,0.20576635389395959,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.6346138704705051,1.9,0.20576635389395959,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.6346138704705051,1.9,0.20576635389395959,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.6346138704705051,1.9,0.20576635389395959,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.6346138704705051,1.9,0.20576635389395959,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.6239754626841538,2.31,0.4413833188003953,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.6239754626841538,2.31,0.4413833188003953,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.6239754626841538,2.31,0.4413833188003953,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.6239754626841538,2.31,0.4413833188003953,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.6239754626841538,2.31,0.4413833188003953,0.2,3,3,True,0,0
calibrated_enriched_glm,2026-02-07,Bournemouth,Aston Villa,A Taylor,Over 3.5,0.6505225335371081,1.59,0.03433082832400203,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-02-07,Man United,Tottenham,M Oliver,Over 3.5,0.6413620202825853,1.63,0.0454200930606139,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-02-07,Newcastle,Brentford,A Madley,Over 3.5,0.6130499180042407,2.08,0.27514382944882065,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-02-07,Newcastle,Brentford,A Madley,Over 3.5,0.6130499180042407,2.08,0.27514382944882065,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-02-07,Newcastle,Brentford,A Madley,Over 3.5,0.6130499180042407,2.08,0.27514382944882065,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-02-07,Newcastle,Brentford,A Madley,Over 3.5,0.6130499180042407,2.08,0.27514382944882065,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-02-07,Newcastle,Brentford,A Madley,Over 3.5,0.6130499180042407,2.08,0.27514382944882065,0.2,4,4,True,1,1
calibrated_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Over 3.5,0.5911905679053832,1.85,0.09370255062495891,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Over 3.5,0.5911905679053832,1.85,0.09370255062495891,0.05,6,6,True,1,1
calibrated_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Over 3.5,0.5911905679053832,1.85,0.09370255062495891,0.08,6,6,True,1,1
calibrated_enriched_glm,2026-02-10,Chelsea,Leeds,R Jones,Over 3.5,0.624422951043458,1.78,0.1114728528573552,0.0,8,8,True,1,1
calibrated_enriched_glm,2026-02-10,Chelsea,Leeds,R Jones,Over 3.5,0.624422951043458,1.78,0.1114728528573552,0.05,8,8,True,1,1
calibrated_enriched_glm,2026-02-10,Chelsea,Leeds,R Jones,Over 3.5,0.624422951043458,1.78,0.1114728528573552,0.08,8,8,True,1,1
calibrated_enriched_glm,2026-02-10,Chelsea,Leeds,R Jones,Over 3.5,0.624422951043458,1.78,0.1114728528573552,0.1,8,8,True,1,1
calibrated_enriched_glm,2026-02-10,Everton,Bournemouth,A Madley,Over 3.5,0.6219292445094559,1.75,0.08837617789154772,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-02-10,Everton,Bournemouth,A Madley,Over 3.5,0.6219292445094559,1.75,0.08837617789154772,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-02-10,Everton,Bournemouth,A Madley,Over 3.5,0.6219292445094559,1.75,0.08837617789154772,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-02-10,West Ham,Man United,S Hooper,Over 3.5,0.6225133069280488,1.85,0.15164961781689046,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-02-10,West Ham,Man United,S Hooper,Over 3.5,0.6225133069280488,1.85,0.15164961781689046,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-02-10,West Ham,Man United,S Hooper,Over 3.5,0.6225133069280488,1.85,0.15164961781689046,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-02-10,West Ham,Man United,S Hooper,Over 3.5,0.6225133069280488,1.85,0.15164961781689046,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-02-11,Man City,Fulham,P Tierney,Over 3.5,0.5959640547297551,2.31,0.37667696642573434,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-02-11,Man City,Fulham,P Tierney,Over 3.5,0.5959640547297551,2.31,0.37667696642573434,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-02-11,Man City,Fulham,P Tierney,Over 3.5,0.5959640547297551,2.31,0.37667696642573434,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-02-11,Man City,Fulham,P Tierney,Over 3.5,0.5959640547297551,2.31,0.37667696642573434,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-02-11,Man City,Fulham,P Tierney,Over 3.5,0.5959640547297551,2.31,0.37667696642573434,0.2,4,4,True,1,1
calibrated_enriched_glm,2026-02-11,Nott'm Forest,Wolves,T Robinson,Over 3.5,0.6342963808759443,1.63,0.033903100827789245,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-02-12,Brentford,Arsenal,J Brooks,Over 3.5,0.6067877550826595,2.03,0.23177914281779866,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-02-12,Brentford,Arsenal,J Brooks,Over 3.5,0.6067877550826595,2.03,0.23177914281779866,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-02-12,Brentford,Arsenal,J Brooks,Over 3.5,0.6067877550826595,2.03,0.23177914281779866,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-02-12,Brentford,Arsenal,J Brooks,Over 3.5,0.6067877550826595,2.03,0.23177914281779866,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-02-12,Brentford,Arsenal,J Brooks,Over 3.5,0.6067877550826595,2.03,0.23177914281779866,0.2,5,5,True,1,1
calibrated_enriched_glm,2026-02-18,Wolves,Arsenal,P Tierney,Over 3.5,0.6174833851943305,2.08,0.2843654412042076,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-02-18,Wolves,Arsenal,P Tierney,Over 3.5,0.6174833851943305,2.08,0.2843654412042076,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-02-18,Wolves,Arsenal,P Tierney,Over 3.5,0.6174833851943305,2.08,0.2843654412042076,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-02-18,Wolves,Arsenal,P Tierney,Over 3.5,0.6174833851943305,2.08,0.2843654412042076,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-02-18,Wolves,Arsenal,P Tierney,Over 3.5,0.6174833851943305,2.08,0.2843654412042076,0.2,3,3,True,0,0
calibrated_enriched_glm,2026-02-21,Aston Villa,Leeds,M Oliver,Over 3.5,0.6255217611248219,1.73,0.08215264674594192,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-02-21,Aston Villa,Leeds,M Oliver,Over 3.5,0.6255217611248219,1.73,0.08215264674594192,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-02-21,Aston Villa,Leeds,M Oliver,Over 3.5,0.6255217611248219,1.73,0.08215264674594192,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-02-21,Man City,Newcastle,T Bramall,Over 3.5,0.6055103186391341,1.83,0.10808388310961536,0.0,7,7,True,1,1
calibrated_enriched_glm,2026-02-21,Man City,Newcastle,T Bramall,Over 3.5,0.6055103186391341,1.83,0.10808388310961536,0.05,7,7,True,1,1
calibrated_enriched_glm,2026-02-21,Man City,Newcastle,T Bramall,Over 3.5,0.6055103186391341,1.83,0.10808388310961536,0.08,7,7,True,1,1
calibrated_enriched_glm,2026-02-21,Man City,Newcastle,T Bramall,Over 3.5,0.6055103186391341,1.83,0.10808388310961536,0.1,7,7,True,1,1
calibrated_enriched_glm,2026-02-22,Nott'm Forest,Liverpool,A Taylor,Over 3.5,0.6025144312105335,2.0,0.205028862421067,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Nott'm Forest,Liverpool,A Taylor,Over 3.5,0.6025144312105335,2.0,0.205028862421067,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Nott'm Forest,Liverpool,A Taylor,Over 3.5,0.6025144312105335,2.0,0.205028862421067,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Nott'm Forest,Liverpool,A Taylor,Over 3.5,0.6025144312105335,2.0,0.205028862421067,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Nott'm Forest,Liverpool,A Taylor,Over 3.5,0.6025144312105335,2.0,0.205028862421067,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Sunderland,Fulham,C Pawson,Over 3.5,0.6055539331016097,1.85,0.12027477623797789,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Sunderland,Fulham,C Pawson,Over 3.5,0.6055539331016097,1.85,0.12027477623797789,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Sunderland,Fulham,C Pawson,Over 3.5,0.6055539331016097,1.85,0.12027477623797789,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-02-22,Sunderland,Fulham,C Pawson,Over 3.5,0.6055539331016097,1.85,0.12027477623797789,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-02-23,Everton,Man United,D England,Over 3.5,0.6150406462667621,1.85,0.13782519559350992,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-02-23,Everton,Man United,D England,Over 3.5,0.6150406462667621,1.85,0.13782519559350992,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-02-23,Everton,Man United,D England,Over 3.5,0.6150406462667621,1.85,0.13782519559350992,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-02-23,Everton,Man United,D England,Over 3.5,0.6150406462667621,1.85,0.13782519559350992,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-02-27,Wolves,Aston Villa,C Pawson,Over 3.5,0.637768133316683,1.67,0.06507278263886063,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-02-27,Wolves,Aston Villa,C Pawson,Over 3.5,0.637768133316683,1.67,0.06507278263886063,0.05,6,6,True,1,1
calibrated_enriched_glm,2026-02-28,Bournemouth,Sunderland,J Gillett,Over 3.5,0.6364250336721141,1.59,0.011915803538661507,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-02-28,Burnley,Brentford,S Barrott,Over 3.5,0.5945645624680098,2.05,0.21885735305942,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Burnley,Brentford,S Barrott,Over 3.5,0.5945645624680098,2.05,0.21885735305942,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Burnley,Brentford,S Barrott,Over 3.5,0.5945645624680098,2.05,0.21885735305942,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Burnley,Brentford,S Barrott,Over 3.5,0.5945645624680098,2.05,0.21885735305942,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Burnley,Brentford,S Barrott,Over 3.5,0.5945645624680098,2.05,0.21885735305942,0.2,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Leeds,Man City,P Bankes,Over 3.5,0.6044537262299632,1.88,0.13637300531233065,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-02-28,Leeds,Man City,P Bankes,Over 3.5,0.6044537262299632,1.88,0.13637300531233065,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-02-28,Leeds,Man City,P Bankes,Over 3.5,0.6044537262299632,1.88,0.13637300531233065,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-02-28,Leeds,Man City,P Bankes,Over 3.5,0.6044537262299632,1.88,0.13637300531233065,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-02-28,Liverpool,West Ham,T Robinson,Over 3.5,0.5934752086831661,1.93,0.14540715275851035,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Liverpool,West Ham,T Robinson,Over 3.5,0.5934752086831661,1.93,0.14540715275851035,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Liverpool,West Ham,T Robinson,Over 3.5,0.5934752086831661,1.93,0.14540715275851035,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Liverpool,West Ham,T Robinson,Over 3.5,0.5934752086831661,1.93,0.14540715275851035,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-02-28,Newcastle,Everton,S Attwell,Over 3.5,0.6161726475062784,1.66,0.022846594860422176,0.0,5,6,False,1,1
calibrated_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.6335074901364384,1.83,0.1593187069496822,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.6335074901364384,1.83,0.1593187069496822,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.6335074901364384,1.83,0.1593187069496822,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.6335074901364384,1.83,0.1593187069496822,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-03-01,Man United,Crystal Palace,C Kavanagh,Over 3.5,0.6173413888832197,1.64,0.012439877768480212,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-03-03,Bournemouth,Brentford,C Pawson,Over 3.5,0.6197151290139878,2.03,0.2580217118983952,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Bournemouth,Brentford,C Pawson,Over 3.5,0.6197151290139878,2.03,0.2580217118983952,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Bournemouth,Brentford,C Pawson,Over 3.5,0.6197151290139878,2.03,0.2580217118983952,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Bournemouth,Brentford,C Pawson,Over 3.5,0.6197151290139878,2.03,0.2580217118983952,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Bournemouth,Brentford,C Pawson,Over 3.5,0.6197151290139878,2.03,0.2580217118983952,0.2,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Everton,Burnley,T Robinson,Over 3.5,0.6035681617817261,1.85,0.11660109929619344,0.0,1,1,True,0,0
calibrated_enriched_glm,2026-03-03,Everton,Burnley,T Robinson,Over 3.5,0.6035681617817261,1.85,0.11660109929619344,0.05,1,1,True,0,0
calibrated_enriched_glm,2026-03-03,Everton,Burnley,T Robinson,Over 3.5,0.6035681617817261,1.85,0.11660109929619344,0.08,1,1,True,0,0
calibrated_enriched_glm,2026-03-03,Everton,Burnley,T Robinson,Over 3.5,0.6035681617817261,1.85,0.11660109929619344,0.1,1,1,True,0,0
calibrated_enriched_glm,2026-03-03,Leeds,Sunderland,S Attwell,Over 3.5,0.6170260595551792,1.63,0.005752477074941975,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-03-03,Wolves,Liverpool,T Bramall,Over 3.5,0.6162209962340887,1.9,0.1708198928447684,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Wolves,Liverpool,T Bramall,Over 3.5,0.6162209962340887,1.9,0.1708198928447684,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Wolves,Liverpool,T Bramall,Over 3.5,0.6162209962340887,1.9,0.1708198928447684,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-03-03,Wolves,Liverpool,T Bramall,Over 3.5,0.6162209962340887,1.9,0.1708198928447684,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-03-04,Brighton,Arsenal,C Kavanagh,Over 3.5,0.6211821426881932,1.8,0.11812785683874782,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-03-04,Brighton,Arsenal,C Kavanagh,Over 3.5,0.6211821426881932,1.8,0.11812785683874782,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-03-04,Brighton,Arsenal,C Kavanagh,Over 3.5,0.6211821426881932,1.8,0.11812785683874782,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-03-04,Brighton,Arsenal,C Kavanagh,Over 3.5,0.6211821426881932,1.8,0.11812785683874782,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-03-04,Man City,Nott'm Forest,D England,Over 3.5,0.6241391803314588,1.8,0.12345052459662575,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-03-04,Man City,Nott'm Forest,D England,Over 3.5,0.6241391803314588,1.8,0.12345052459662575,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-03-04,Man City,Nott'm Forest,D England,Over 3.5,0.6241391803314588,1.8,0.12345052459662575,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-03-04,Man City,Nott'm Forest,D England,Over 3.5,0.6241391803314588,1.8,0.12345052459662575,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-03-04,Newcastle,Man United,P Bankes,Over 3.5,0.6364120391677905,1.59,0.011895142276787007,0.0,5,7,False,1,1
calibrated_enriched_glm,2026-03-14,Arsenal,Everton,A Madley,Over 3.5,0.6073181278887649,2.08,0.26322170600863104,0.0,0,0,True,0,0
calibrated_enriched_glm,2026-03-14,Arsenal,Everton,A Madley,Over 3.5,0.6073181278887649,2.08,0.26322170600863104,0.05,0,0,True,0,0
calibrated_enriched_glm,2026-03-14,Arsenal,Everton,A Madley,Over 3.5,0.6073181278887649,2.08,0.26322170600863104,0.08,0,0,True,0,0
calibrated_enriched_glm,2026-03-14,Arsenal,Everton,A Madley,Over 3.5,0.6073181278887649,2.08,0.26322170600863104,0.1,0,0,True,0,0
calibrated_enriched_glm,2026-03-14,Arsenal,Everton,A Madley,Over 3.5,0.6073181278887649,2.08,0.26322170600863104,0.2,0,0,True,0,0
calibrated_enriched_glm,2026-03-14,Burnley,Bournemouth,P Bankes,Over 3.5,0.61126924979611,1.78,0.0880592646370757,0.0,1,1,True,0,0
calibrated_enriched_glm,2026-03-14,Burnley,Bournemouth,P Bankes,Over 3.5,0.61126924979611,1.78,0.0880592646370757,0.05,1,1,True,0,0
calibrated_enriched_glm,2026-03-14,Burnley,Bournemouth,P Bankes,Over 3.5,0.61126924979611,1.78,0.0880592646370757,0.08,1,1,True,0,0
calibrated_enriched_glm,2026-03-14,West Ham,Man City,M Oliver,Over 3.5,0.5925785596488383,2.31,0.3688564727888166,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-03-14,West Ham,Man City,M Oliver,Over 3.5,0.5925785596488383,2.31,0.3688564727888166,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-03-14,West Ham,Man City,M Oliver,Over 3.5,0.5925785596488383,2.31,0.3688564727888166,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-03-14,West Ham,Man City,M Oliver,Over 3.5,0.5925785596488383,2.31,0.3688564727888166,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-03-14,West Ham,Man City,M Oliver,Over 3.5,0.5925785596488383,2.31,0.3688564727888166,0.2,4,4,True,1,1
calibrated_enriched_glm,2026-03-15,Crystal Palace,Leeds,T Bramall,Over 3.5,0.6169083182945552,1.66,0.024067808368961607,0.0,3,5,False,0,1
calibrated_enriched_glm,2026-03-15,Liverpool,Tottenham,C Kavanagh,Over 3.5,0.6218894016510835,1.64,0.019898618707776983,0.0,0,0,True,0,0
calibrated_enriched_glm,2026-03-15,Man United,Aston Villa,A Taylor,Over 3.5,0.6327053675288583,1.67,0.05661796377319339,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-03-15,Man United,Aston Villa,A Taylor,Over 3.5,0.6327053675288583,1.67,0.05661796377319339,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-03-15,Nott'm Forest,Fulham,S Barrott,Over 3.5,0.6101656533171388,1.9,0.15931474130256373,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-03-15,Nott'm Forest,Fulham,S Barrott,Over 3.5,0.6101656533171388,1.9,0.15931474130256373,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-03-15,Nott'm Forest,Fulham,S Barrott,Over 3.5,0.6101656533171388,1.9,0.15931474130256373,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-03-15,Nott'm Forest,Fulham,S Barrott,Over 3.5,0.6101656533171388,1.9,0.15931474130256373,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-03-16,Brentford,Wolves,S Attwell,Over 3.5,0.6196925358053946,1.67,0.03488653479500892,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-03-21,Fulham,Burnley,C Kavanagh,Over 3.5,0.590211736343083,2.31,0.3633891109525218,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-03-21,Fulham,Burnley,C Kavanagh,Over 3.5,0.590211736343083,2.31,0.3633891109525218,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-03-21,Fulham,Burnley,C Kavanagh,Over 3.5,0.590211736343083,2.31,0.3633891109525218,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-03-21,Fulham,Burnley,C Kavanagh,Over 3.5,0.590211736343083,2.31,0.3633891109525218,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-03-21,Fulham,Burnley,C Kavanagh,Over 3.5,0.590211736343083,2.31,0.3633891109525218,0.2,4,4,True,1,1
calibrated_enriched_glm,2026-03-21,Leeds,Brentford,J Gillett,Over 3.5,0.605500779795624,1.9,0.15045148161168553,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-03-21,Leeds,Brentford,J Gillett,Over 3.5,0.605500779795624,1.9,0.15045148161168553,0.05,2,2,True,0,0
