season,match_id,home_team,away_team,p_home,p_draw,p_away,edge,bet,actual,odds,profit
2025-26,ucl-2025-26-123,juventus-fc,sport-lisboa-e-benfica,0.3362055371194848,0.2493959046957885,0.4143985581847265,1.270045876986238,A,H,5.32,-1.0
2025-26,ucl-2025-26-124,newcastle-united-fc,psv,0.5955596888003618,0.2182757958231603,0.1861645153764778,0.7114937615483143,A,H,8.91,-1.0
2025-26,ucl-2025-26-125,fc-bayern-m-nchen,royale-union-saint-gilloise,0.7734270197499655,0.1331106550510207,0.0934623251990136,0.5863999935095732,A,H,16.5,-1.0
2025-26,ucl-2025-26-126,chelsea-fc,paphos-fc,0.6769774632238043,0.1887137695830295,0.1343087671931662,1.9163524618596508,A,H,21.0,-1.0
2025-26,ucl-2025-26-127,liverpool-fc,qaraba-a-dam-fk,0.7523918100211843,0.1409118440454517,0.106696345933364,1.1845224832007912,A,H,19.8,-1.0
2025-26,ucl-2025-26-128,fc-barcelona,fc-k-benhavn,0.7890084361843092,0.1286329052953328,0.082358658520358,0.67506291341994,A,H,19.8,-1.0
2025-26,ucl-2025-26-129,manchester-city-fc,galatasaray-sk,0.6810894401390736,0.1606144967405241,0.1582960631204022,0.5978610190676155,A,H,9.78,-1.0
2025-26,ucl-2025-26-130,bayer-04-leverkusen,villarreal-cf,0.3867876272724943,0.2298252126490818,0.3833871600784236,0.9241158996697345,A,H,4.86,-1.0
2025-26,ucl-2025-26-131,arsenal-fc,fk-kairat,0.7580796801911195,0.1441369820698557,0.0977833377390248,3.2259601942107157,A,H,41.0,-1.0
2025-26,ucl-2025-26-132,royale-union-saint-gilloise,atalanta-bc,0.2086538268120203,0.2038339874375226,0.587512185750457,0.3930146384234998,A,H,2.3,-1.0
2025-26,ucl-2025-26-133,club-brugge-kv,olympique-de-marseille,0.4238161807493204,0.273179915728915,0.3030039035217645,0.25808181347382586,H,H,2.88,1.88
