season,team,game_n,ppda_rolling10,date
2014/15,Swansea,17,11.11,2014-12-20
2014/15,Swansea,18,11.35,2014-12-26
2014/15,Swansea,19,11.28,2014-12-29
2014/15,Swansea,20,11.0,2015-01-01
2014/15,Swansea,21,10.94,2015-01-10
2014/15,Swansea,22,10.36,2015-01-17
2014/15,Swansea,23,13.5,2015-02-01
2014/15,Swansea,24,13.36,2015-02-07
2014/15,Swansea,25,13.26,2015-02-11
2014/15,Swansea,26,14.44,2015-02-21
2014/15,Swansea,27,14.06,2015-02-28
2014/15,Swansea,28,14.48,2015-03-04
2014/15,Swansea,29,14.04,2015-03-16
2014/15,Swansea,30,13.78,2015-03-21
2014/15,Swansea,31,13.68,2015-04-04
2014/15,Swansea,32,13.61,2015-04-11
2014/15,Swansea,33,11.8,2015-04-18
2014/15,Swansea,34,12.23,2015-04-25
2014/15,Swansea,35,12.74,2015-05-02
2014/15,Swansea,36,13.54,2015-05-11
2014/15,Swansea,37,13.52,2015-05-17
2014/15,Swansea,38,12.68,2015-05-24
2014/15,Tottenham,3,8.58,2014-08-31
2014/15,Tottenham,4,7.92,2014-09-13
2014/15,Tottenham,5,7.5,2014-09-21
2014/15,Tottenham,6,9.04,2014-09-27
2014/15,Tottenham,7,9.44,2014-10-05
2014/15,Tottenham,8,10.43,2014-10-18
2014/15,Tottenham,9,9.86,2014-10-26
2014/15,Tottenham,10,9.68,2014-11-02
2014/15,Tottenham,11,9.02,2014-11-09
2014/15,Tottenham,12,8.65,2014-11-23
2014/15,Tottenham,13,9.16,2014-11-30
2014/15,Tottenham,14,9.36,2014-12-03
2014/15,Tottenham,15,9.22,2014-12-06
2014/15,Tottenham,16,8.33,2014-12-14
2014/15,Tottenham,17,7.94,2014-12-20
2014/15,Tottenham,18,7.12,2014-12-26
2014/15,Tottenham,19,7.33,2014-12-28
2014/15,Tottenham,20,7.44,2015-01-01
2014/15,Tottenham,21,7.76,2015-01-10
2014/15,Tottenham,22,7.93,2015-01-17
2014/15,Tottenham,23,7.33,2015-01-31
2014/15,Tottenham,24,7.09,2015-02-07
2014/15,Tottenham,25,7.3,2015-02-10
2014/15,Tottenham,26,7.05,2015-02-22
2014/15,Tottenham,27,7.0,2015-03-04
2014/15,Tottenham,28,6.43,2015-03-07
2014/15,Tottenham,29,6.61,2015-03-15
2014/15,Tottenham,30,6.28,2015-03-21
2014/15,Tottenham,31,6.71,2015-04-05
2014/15,Tottenham,32,6.71,2015-04-11
2014/15,Tottenham,33,6.63,2015-04-19
2014/15,Tottenham,34,7.12,2015-04-25
2014/15,Tottenham,35,7.25,2015-05-03
2014/15,Tottenham,36,7.71,2015-05-09
2014/15,Tottenham,37,7.9,2015-05-16
2014/15,Tottenham,38,8.51,2015-05-24
2014/15,West Brom,3,11.26,2014-08-30
2014/15,West Brom,4,10.79,2014-09-13
2014/15,West Brom,5,10.99,2014-09-21
2014/15,West Brom,6,11.06,2014-09-28
2014/15,West Brom,7,10.63,2014-10-04
2014/15,West Brom,8,11.53,2014-10-20
2014/15,West Brom,9,10.75,2014-10-25
2014/15,West Brom,10,10.39,2014-11-01
2014/15,West Brom,11,10.76,2014-11-09
2014/15,West Brom,12,13.08,2014-11-22
2014/15,West Brom,13,13.04,2014-11-29
2014/15,West Brom,14,13.06,2014-12-02
2014/15,West Brom,15,13.12,2014-12-06
2014/15,West Brom,16,12.81,2014-12-13
2014/15,West Brom,17,12.93,2014-12-20
2014/15,West Brom,18,12.12,2014-12-26
2014/15,West Brom,19,12.32,2014-12-28
2014/15,West Brom,20,12.76,2015-01-01
2014/15,West Brom,21,13.85,2015-01-10
2014/15,West Brom,22,12.2,2015-01-19
2014/15,West Brom,23,12.54,2015-01-31
2014/15,West Brom,24,12.92,2015-02-08
2014/15,West Brom,25,13.07,2015-02-11
2014/15,West Brom,26,13.61,2015-02-21
2014/15,West Brom,27,14.31,2015-02-28
2014/15,West Brom,28,15.25,2015-03-03
2014/15,West Brom,29,15.85,2015-03-14
2014/15,West Brom,30,16.28,2015-03-21
2014/15,West Brom,31,15.37,2015-04-04
2014/15,West Brom,32,14.18,2015-04-11
2014/15,West Brom,33,13.29,2015-04-18
2014/15,West Brom,34,13.16,2015-04-25
2014/15,West Brom,35,13.9,2015-05-02
2014/15,West Brom,36,13.59,2015-05-09
2014/15,West Brom,37,14.3,2015-05-18
2014/15,West Brom,38,14.88,2015-05-24
2014/15,West Ham,3,15.99,2014-08-30
2014/15,West Ham,4,14.08,2014-09-15
2014/15,West Ham,5,13.87,2014-09-20
2014/15,West Ham,6,14.06,2014-09-27
2014/15,West Ham,7,13.82,2014-10-05
2014/15,West Ham,8,13.26,2014-10-18
2014/15,West Ham,9,13.14,2014-10-25
2014/15,West Ham,10,12.8,2014-11-01
2014/15,West Ham,11,12.43,2014-11-08
2014/15,West Ham,12,12.91,2014-11-22
2014/15,West Ham,13,11.74,2014-11-29
2014/15,West Ham,14,11.73,2014-12-02
2014/15,West Ham,15,11.17,2014-12-07
2014/15,West Ham,16,10.57,2014-12-13
2014/15,West Ham,17,10.24,2014-12-20
2014/15,West Ham,18,10.96,2014-12-26
2014/15,West Ham,19,10.25,2014-12-28
2014/15,West Ham,20,12.3,2015-01-01
2014/15,West Ham,21,13.16,2015-01-10
2014/15,West Ham,22,12.7,2015-01-18
2014/15,West Ham,23,12.09,2015-01-31
2014/15,West Ham,24,12.32,2015-02-08
2014/15,West Ham,25,13.18,2015-02-11
2014/15,West Ham,26,13.71,2015-02-22
2014/15,West Ham,27,13.34,2015-02-28
2014/15,West Ham,28,12.94,2015-03-04
2014/15,West Ham,29,14.02,2015-03-14
2014/15,West Ham,30,11.58,2015-03-21
2014/15,West Ham,31,10.64,2015-04-04
2014/15,West Ham,32,10.69,2015-04-11
2014/15,West Ham,33,11.94,2015-04-19
2014/15,West Ham,34,11.36,2015-04-25
2014/15,West Ham,35,10.73,2015-05-02
2014/15,West Ham,36,10.52,2015-05-09
2014/15,West Ham,37,11.75,2015-05-16
2014/15,West Ham,38,11.26,2015-05-24
2015/16,Arsenal,3,6.92,2015-08-24
2015/16,Arsenal,4,6.58,2015-08-29
2015/16,Arsenal,5,6.61,2015-09-12
2015/16,Arsenal,6,7.71,2015-09-19
2015/16,Arsenal,7,7.57,2015-09-26
2015/16,Arsenal,8,9.32,2015-10-04
2015/16,Arsenal,9,8.98,2015-10-17
2015/16,Arsenal,10,8.71,2015-10-24
2015/16,Arsenal,11,9.59,2015-10-31
2015/16,Arsenal,12,9.52,2015-11-08
2015/16,Arsenal,13,9.47,2015-11-21
2015/16,Arsenal,14,9.82,2015-11-29
2015/16,Arsenal,15,9.72,2015-12-05
2015/16,Arsenal,16,9.41,2015-12-13
2015/16,Arsenal,17,10.9,2015-12-22
2015/16,Arsenal,18,9.58,2015-12-26
2015/16,Arsenal,19,10.06,2015-12-28
2015/16,Arsenal,20,10.18,2016-01-02
2015/16,Arsenal,21,9.69,2016-01-14
2015/16,Arsenal,22,9.99,2016-01-17
2015/16,Arsenal,23,10.86,2016-01-24
2015/16,Arsenal,24,10.28,2016-02-02
2015/16,Arsenal,25,10.79,2016-02-07
2015/16,Arsenal,26,10.27,2016-02-14
2015/16,Arsenal,27,8.84,2016-02-28
2015/16,Arsenal,28,8.71,2016-03-02
2015/16,Arsenal,29,8.31,2016-03-05
2015/16,Arsenal,30,8.38,2016-03-19
2015/16,Arsenal,31,7.93,2016-04-02
2015/16,Arsenal,32,7.96,2016-04-09
2015/16,Arsenal,33,7.48,2016-04-17
2015/16,Arsenal,34,7.54,2016-04-21
2015/16,Arsenal,35,7.23,2016-04-24
2015/16,Arsenal,36,7.5,2016-04-30
2015/16,Arsenal,37,7.63,2016-05-08
2015/16,Arsenal,38,7.64,2016-05-15
2015/16,Aston Villa,3,10.12,2015-08-22
2015/16,Aston Villa,4,9.75,2015-08-29
2015/16,Aston Villa,5,9.48,2015-09-13
2015/16,Aston Villa,6,8.92,2015-09-19
2015/16,Aston Villa,7,11.42,2015-09-26
2015/16,Aston Villa,8,10.95,2015-10-03
2015/16,Aston Villa,9,10.82,2015-10-17
2015/16,Aston Villa,10,10.77,2015-10-24
2015/16,Aston Villa,11,11.02,2015-11-03
2015/16,Aston Villa,12,13.32,2015-11-08
2015/16,Aston Villa,13,14.19,2015-11-21
2015/16,Aston Villa,14,13.83,2015-11-28
2015/16,Aston Villa,15,15.41,2015-12-05
2015/16,Aston Villa,16,16.46,2015-12-13
2015/16,Aston Villa,17,14.4,2015-12-19
2015/16,Aston Villa,18,14.36,2015-12-26
2015/16,Aston Villa,19,13.95,2015-12-28
2015/16,Aston Villa,20,13.88,2016-01-02
2015/16,Aston Villa,21,13.49,2016-01-12
2015/16,Aston Villa,22,11.27,2016-01-16
2015/16,Aston Villa,23,10.1,2016-01-23
2015/16,Aston Villa,24,11.09,2016-02-02
2015/16,Aston Villa,25,9.56,2016-02-06
2015/16,Aston Villa,26,9.13,2016-02-14
2015/16,Aston Villa,27,9.74,2016-02-27
2015/16,Aston Villa,28,10.43,2016-03-01
2015/16,Aston Villa,29,13.71,2016-03-05
2015/16,Aston Villa,30,14.1,2016-03-13
2015/16,Aston Villa,31,13.72,2016-03-19
2015/16,Aston Villa,32,14.16,2016-04-02
2015/16,Aston Villa,33,15.41,2016-04-09
2015/16,Aston Villa,34,16.02,2016-04-16
2015/16,Aston Villa,35,17.28,2016-04-23
2015/16,Aston Villa,36,17.83,2016-04-30
2015/16,Aston Villa,37,18.0,2016-05-07
2015/16,Aston Villa,38,19.03,2016-05-15
2015/16,Bournemouth,3,9.21,2015-08-22
2015/16,Bournemouth,4,8.67,2015-08-29
2015/16,Bournemouth,5,9.26,2015-09-12
2015/16,Bournemouth,6,9.14,2015-09-19
2015/16,Bournemouth,7,9.25,2015-09-26
2015/16,Bournemouth,8,9.59,2015-10-03
2015/16,Bournemouth,9,10.17,2015-10-17
2015/16,Bournemouth,10,10.39,2015-10-25
2015/16,Bournemouth,11,10.95,2015-11-01
2015/16,Bournemouth,12,10.41,2015-11-07
2015/16,Bournemouth,13,10.32,2015-11-21
2015/16,Bournemouth,14,10.25,2015-11-28
2015/16,Bournemouth,15,9.85,2015-12-05
2015/16,Bournemouth,16,9.88,2015-12-12
2015/16,Bournemouth,17,9.68,2015-12-19
2015/16,Bournemouth,18,9.02,2015-12-26
2015/16,Bournemouth,19,8.53,2015-12-28
2015/16,Bournemouth,20,8.41,2016-01-02
2015/16,Bournemouth,21,7.96,2016-01-12
2015/16,Bournemouth,22,8.44,2016-01-16
2015/16,Bournemouth,23,8.11,2016-01-23
2015/16,Bournemouth,24,8.62,2016-02-03
2015/16,Bournemouth,25,8.69,2016-02-07
2015/16,Bournemouth,26,8.68,2016-02-13
2015/16,Bournemouth,27,8.36,2016-02-27
2015/16,Bournemouth,28,8.68,2016-03-01
2015/16,Bournemouth,29,8.31,2016-03-05
2015/16,Bournemouth,30,7.99,2016-03-12
2015/16,Bournemouth,31,9.32,2016-03-20
2015/16,Bournemouth,32,9.44,2016-04-02
2015/16,Bournemouth,33,9.34,2016-04-09
2015/16,Bournemouth,34,9.02,2016-04-17
2015/16,Bournemouth,35,8.97,2016-04-23
2015/16,Bournemouth,36,9.89,2016-04-30
2015/16,Bournemouth,37,10.24,2016-05-07
2015/16,Bournemouth,38,11.03,2016-05-17
2015/16,Chelsea,3,11.49,2015-08-23
2015/16,Chelsea,4,10.67,2015-08-29
2015/16,Chelsea,5,10.06,2015-09-12
2015/16,Chelsea,6,9.4,2015-09-19
2015/16,Chelsea,7,8.66,2015-09-26
2015/16,Chelsea,8,8.66,2015-10-03
2015/16,Chelsea,9,8.3,2015-10-17
2015/16,Chelsea,10,8.25,2015-10-24
2015/16,Chelsea,11,8.05,2015-10-31
2015/16,Chelsea,12,7.97,2015-11-07
2015/16,Chelsea,13,6.9,2015-11-21
2015/16,Chelsea,14,7.23,2015-11-29
2015/16,Chelsea,15,6.97,2015-12-05
2015/16,Chelsea,16,6.78,2015-12-15
2015/16,Chelsea,17,6.94,2015-12-19
2015/16,Chelsea,18,6.88,2015-12-26
2015/16,Chelsea,19,8.65,2015-12-28
2015/16,Chelsea,20,8.69,2016-01-03
2015/16,Chelsea,21,8.52,2016-01-13
2015/16,Chelsea,22,8.71,2016-01-16
2015/16,Chelsea,23,8.83,2016-01-24
2015/16,Chelsea,24,8.56,2016-02-03
2015/16,Chelsea,25,9.2,2016-02-07
2015/16,Chelsea,26,9.73,2016-02-13
2015/16,Chelsea,27,10.43,2016-02-27
2015/16,Chelsea,28,10.89,2016-03-01
2015/16,Chelsea,29,9.5,2016-03-05
2015/16,Chelsea,30,9.46,2016-03-19
2015/16,Chelsea,31,9.57,2016-04-02
2015/16,Chelsea,32,9.6,2016-04-09
2015/16,Chelsea,33,9.7,2016-04-16
2015/16,Chelsea,34,9.95,2016-04-23
2015/16,Chelsea,35,9.87,2016-05-02
2015/16,Chelsea,36,10.08,2016-05-07
2015/16,Chelsea,37,9.98,2016-05-11
2015/16,Chelsea,38,10.19,2016-05-15
2015/16,Crystal Palace,3,10.17,2015-08-22
2015/16,Crystal Palace,4,12.25,2015-08-29
2015/16,Crystal Palace,5,11.52,2015-09-12
2015/16,Crystal Palace,6,11.3,2015-09-20
2015/16,Crystal Palace,7,10.94,2015-09-27
2015/16,Crystal Palace,8,10.1,2015-10-03
2015/16,Crystal Palace,9,10.37,2015-10-17
2015/16,Crystal Palace,10,10.5,2015-10-24
2015/16,Crystal Palace,11,10.39,2015-10-31
2015/16,Crystal Palace,12,10.28,2015-11-08
2015/16,Crystal Palace,13,9.77,2015-11-24
2015/16,Crystal Palace,14,8.69,2015-11-28
2015/16,Crystal Palace,15,8.71,2015-12-08
2015/16,Crystal Palace,16,8.69,2015-12-12
2015/16,Crystal Palace,17,9.03,2015-12-19
2015/16,Crystal Palace,18,9.58,2015-12-26
2015/16,Crystal Palace,19,9.31,2015-12-28
2015/16,Crystal Palace,20,9.22,2016-01-03
2015/16,Crystal Palace,21,8.99,2016-01-12
2015/16,Crystal Palace,22,8.78,2016-01-16
2015/16,Crystal Palace,23,9.33,2016-01-23
2015/16,Crystal Palace,24,9.28,2016-02-03
2015/16,Crystal Palace,25,9.39,2016-02-06
2015/16,Crystal Palace,26,8.98,2016-02-13
2015/16,Crystal Palace,27,8.57,2016-02-27
2015/16,Crystal Palace,28,8.58,2016-03-01
2015/16,Crystal Palace,29,8.93,2016-03-06
2015/16,Crystal Palace,30,8.34,2016-03-19
2015/16,Crystal Palace,31,8.75,2016-04-02
2015/16,Crystal Palace,32,8.36,2016-04-09
2015/16,Crystal Palace,33,8.34,2016-04-13
2015/16,Crystal Palace,34,9.3,2016-04-17
2015/16,Crystal Palace,35,9.47,2016-04-20
2015/16,Crystal Palace,36,9.46,2016-04-30
2015/16,Crystal Palace,37,9.21,2016-05-07
2015/16,Crystal Palace,38,9.19,2016-05-15
2015/16,Everton,3,13.9,2015-08-23
2015/16,Everton,4,15.06,2015-08-29
2015/16,Everton,5,15.06,2015-09-12
2015/16,Everton,6,14.05,2015-09-19
2015/16,Everton,7,13.41,2015-09-28
2015/16,Everton,8,13.34,2015-10-04
2015/16,Everton,9,13.05,2015-10-17
2015/16,Everton,10,12.55,2015-10-24
2015/16,Everton,11,13.42,2015-11-01
2015/16,Everton,12,13.65,2015-11-07
2015/16,Everton,13,12.85,2015-11-21
2015/16,Everton,14,12.28,2015-11-28
2015/16,Everton,15,11.55,2015-12-08
2015/16,Everton,16,12.56,2015-12-12
2015/16,Everton,17,12.48,2015-12-19
2015/16,Everton,18,11.82,2015-12-26
2015/16,Everton,19,11.82,2015-12-28
2015/16,Everton,20,13.06,2016-01-03
2015/16,Everton,21,13.88,2016-01-13
2015/16,Everton,22,13.78,2016-01-16
2015/16,Everton,23,13.87,2016-01-24
2015/16,Everton,24,13.21,2016-02-03
2015/16,Everton,25,13.76,2016-02-06
2015/16,Everton,26,12.17,2016-02-13
2015/16,Everton,27,12.91,2016-03-01
2015/16,Everton,28,13.71,2016-03-05
2015/16,Everton,29,13.19,2016-03-19
2015/16,Everton,30,12.19,2016-04-03
2015/16,Everton,31,10.7,2016-04-09
2015/16,Everton,32,10.44,2016-04-13
2015/16,Everton,33,10.82,2016-04-16
2015/16,Everton,34,12.58,2016-04-20
2015/16,Everton,35,12.25,2016-04-30
2015/16,Everton,36,12.58,2016-05-07
2015/16,Everton,37,11.92,2016-05-11
2015/16,Everton,38,11.18,2016-05-15
2015/16,Leicester,3,13.84,2015-08-22
2015/16,Leicester,4,11.67,2015-08-29
2015/16,Leicester,5,10.77,2015-09-13
2015/16,Leicester,6,9.97,2015-09-19
2015/16,Leicester,7,10.02,2015-09-26
2015/16,Leicester,8,10.05,2015-10-03
2015/16,Leicester,9,9.67,2015-10-17
2015/16,Leicester,10,10.05,2015-10-24
2015/16,Leicester,11,9.67,2015-10-31
2015/16,Leicester,12,9.22,2015-11-07
2015/16,Leicester,13,8.46,2015-11-21
2015/16,Leicester,14,9.49,2015-11-28
2015/16,Leicester,15,10.16,2015-12-05
2015/16,Leicester,16,10.27,2015-12-15
2015/16,Leicester,17,10.08,2015-12-19
2015/16,Leicester,18,10.7,2015-12-26
2015/16,Leicester,19,11.18,2015-12-29
2015/16,Leicester,20,10.85,2016-01-02
2015/16,Leicester,21,11.16,2016-01-14
2015/16,Leicester,22,11.09,2016-01-16
2015/16,Leicester,23,11.37,2016-01-23
2015/16,Leicester,24,10.91,2016-02-02
2015/16,Leicester,25,10.73,2016-02-06
2015/16,Leicester,26,10.92,2016-02-14
2015/16,Leicester,27,10.85,2016-02-27
2015/16,Leicester,28,9.64,2016-03-01
2015/16,Leicester,29,9.25,2016-03-05
2015/16,Leicester,30,9.22,2016-03-14
2015/16,Leicester,31,8.94,2016-03-19
2015/16,Leicester,32,9.01,2016-04-03
2015/16,Leicester,33,8.58,2016-04-10
2015/16,Leicester,34,8.78,2016-04-17
2015/16,Leicester,35,8.57,2016-04-24
2015/16,Leicester,36,8.8,2016-05-01
2015/16,Leicester,37,9.71,2016-05-07
2015/16,Leicester,38,10.01,2016-05-15
2015/16,Liverpool,3,8.73,2015-08-24
2015/16,Liverpool,4,8.04,2015-08-29
2015/16,Liverpool,5,9.33,2015-09-12
2015/16,Liverpool,6,9.25,2015-09-20
2015/16,Liverpool,7,8.99,2015-09-26
2015/16,Liverpool,8,8.65,2015-10-04
2015/16,Liverpool,9,8.6,2015-10-17
2015/16,Liverpool,10,8.83,2015-10-25
2015/16,Liverpool,11,8.5,2015-10-31
2015/16,Liverpool,12,8.43,2015-11-08
2015/16,Liverpool,13,8.26,2015-11-21
2015/16,Liverpool,14,8.32,2015-11-29
2015/16,Liverpool,15,7.5,2015-12-06
2015/16,Liverpool,16,7.21,2015-12-13
2015/16,Liverpool,17,6.9,2015-12-20
2015/16,Liverpool,18,6.65,2015-12-26
2015/16,Liverpool,19,6.59,2015-12-30
2015/16,Liverpool,20,6.05,2016-01-02
2015/16,Liverpool,21,6.31,2016-01-14
2015/16,Liverpool,22,6.68,2016-01-17
2015/16,Liverpool,23,6.59,2016-01-23
2015/16,Liverpool,24,6.53,2016-02-02
2015/16,Liverpool,25,6.67,2016-02-06
2015/16,Liverpool,26,6.72,2016-02-14
2015/16,Liverpool,27,6.87,2016-03-03
2015/16,Liverpool,28,7.01,2016-03-06
2015/16,Liverpool,29,8.0,2016-03-20
2015/16,Liverpool,30,8.23,2016-04-02
2015/16,Liverpool,31,8.24,2016-04-10
2015/16,Liverpool,32,9.36,2016-04-17
2015/16,Liverpool,33,9.06,2016-04-20
2015/16,Liverpool,34,8.94,2016-04-23
2015/16,Liverpool,35,9.49,2016-05-01
2015/16,Liverpool,36,9.32,2016-05-08
2015/16,Liverpool,37,9.56,2016-05-11
2015/16,Liverpool,38,9.51,2016-05-15
2015/16,Man City,3,7.73,2015-08-23
2015/16,Man City,4,8.33,2015-08-29
2015/16,Man City,5,8.38,2015-09-12
2015/16,Man City,6,7.6,2015-09-19
2015/16,Man City,7,8.07,2015-09-26
2015/16,Man City,8,7.74,2015-10-03
2015/16,Man City,9,8.47,2015-10-17
2015/16,Man City,10,8.71,2015-10-25
2015/16,Man City,11,8.9,2015-10-31
2015/16,Man City,12,9.01,2015-11-08
2015/16,Man City,13,9.03,2015-11-21
2015/16,Man City,14,8.76,2015-11-28
2015/16,Man City,15,8.36,2015-12-05
2015/16,Man City,16,9.19,2015-12-12
2015/16,Man City,17,8.68,2015-12-22
2015/16,Man City,18,8.73,2015-12-26
2015/16,Man City,19,7.76,2015-12-29
2015/16,Man City,20,7.47,2016-01-02
2015/16,Man City,21,7.88,2016-01-13
2015/16,Man City,22,7.76,2016-01-16
2015/16,Man City,23,7.6,2016-01-23
2015/16,Man City,24,7.46,2016-02-02
2015/16,Man City,25,7.44,2016-02-06
2015/16,Man City,26,7.41,2016-02-14
2015/16,Man City,27,7.6,2016-03-03
2015/16,Man City,28,7.54,2016-03-05
2015/16,Man City,29,7.7,2016-03-12
2015/16,Man City,30,7.78,2016-03-20
2015/16,Man City,31,7.52,2016-04-02
2015/16,Man City,32,7.93,2016-04-09
2015/16,Man City,33,8.49,2016-04-16
2015/16,Man City,34,8.68,2016-04-19
2015/16,Man City,35,9.13,2016-04-23
2015/16,Man City,36,8.5,2016-05-01
2015/16,Man City,37,8.23,2016-05-08
2015/16,Man City,38,8.65,2016-05-15
2015/16,Man United,3,9.35,2015-08-22
2015/16,Man United,4,8.74,2015-08-30
2015/16,Man United,5,8.94,2015-09-12
2015/16,Man United,6,9.49,2015-09-20
2015/16,Man United,7,9.06,2015-09-26
2015/16,Man United,8,8.65,2015-10-04
2015/16,Man United,9,9.0,2015-10-17
2015/16,Man United,10,8.8,2015-10-25
2015/16,Man United,11,8.16,2015-10-31
2015/16,Man United,12,7.96,2015-11-07
2015/16,Man United,13,8.02,2015-11-21
2015/16,Man United,14,7.81,2015-11-28
2015/16,Man United,15,7.76,2015-12-05
2015/16,Man United,16,7.49,2015-12-12
2015/16,Man United,17,7.46,2015-12-19
2015/16,Man United,18,7.47,2015-12-26
2015/16,Man United,19,6.79,2015-12-28
2015/16,Man United,20,7.09,2016-01-02
2015/16,Man United,21,7.64,2016-01-12
2015/16,Man United,22,7.66,2016-01-17
2015/16,Man United,23,8.18,2016-01-23
2015/16,Man United,24,8.92,2016-02-03
2015/16,Man United,25,9.05,2016-02-07
2015/16,Man United,26,8.45,2016-02-13
2015/16,Man United,27,8.86,2016-02-28
2015/16,Man United,28,8.85,2016-03-03
2015/16,Man United,29,9.82,2016-03-06
2015/16,Man United,30,9.53,2016-03-20
2015/16,Man United,31,8.95,2016-04-03
2015/16,Man United,32,8.88,2016-04-10
2015/16,Man United,33,8.61,2016-04-16
2015/16,Man United,34,7.88,2016-04-20
2015/16,Man United,35,7.21,2016-05-01
2015/16,Man United,36,7.28,2016-05-07
2015/16,Man United,37,6.86,2016-05-10
2015/16,Man United,38,7.42,2016-05-17
2015/16,Newcastle,3,21.83,2015-08-22
2015/16,Newcastle,4,21.83,2015-08-29
2015/16,Newcastle,5,19.11,2015-09-14
2015/16,Newcastle,6,17.5,2015-09-19
2015/16,Newcastle,7,16.58,2015-09-26
2015/16,Newcastle,8,17.33,2015-10-03
2015/16,Newcastle,9,16.8,2015-10-18
2015/16,Newcastle,10,16.01,2015-10-25
2015/16,Newcastle,11,16.26,2015-10-31
2015/16,Newcastle,12,14.32,2015-11-07
2015/16,Newcastle,13,13.46,2015-11-21
2015/16,Newcastle,14,12.39,2015-11-28
2015/16,Newcastle,15,12.77,2015-12-06
2015/16,Newcastle,16,12.69,2015-12-13
2015/16,Newcastle,17,12.66,2015-12-19
2015/16,Newcastle,18,11.72,2015-12-26
2015/16,Newcastle,19,11.51,2015-12-28
2015/16,Newcastle,20,11.86,2016-01-02
2015/16,Newcastle,21,11.12,2016-01-12
2015/16,Newcastle,22,10.54,2016-01-16
2015/16,Newcastle,23,10.72,2016-01-23
2015/16,Newcastle,24,10.97,2016-02-03
2015/16,Newcastle,25,10.23,2016-02-06
2015/16,Newcastle,26,10.7,2016-02-13
2015/16,Newcastle,27,10.74,2016-03-02
2015/16,Newcastle,28,10.18,2016-03-05
2015/16,Newcastle,29,10.36,2016-03-14
2015/16,Newcastle,30,9.56,2016-03-20
2015/16,Newcastle,31,9.77,2016-04-02
2015/16,Newcastle,32,11.0,2016-04-09
2015/16,Newcastle,33,11.44,2016-04-16
2015/16,Newcastle,34,11.0,2016-04-19
2015/16,Newcastle,35,11.43,2016-04-23
2015/16,Newcastle,36,10.89,2016-04-30
2015/16,Newcastle,37,10.55,2016-05-07
2015/16,Newcastle,38,11.31,2016-05-15
2015/16,Norwich,3,8.68,2015-08-22
2015/16,Norwich,4,12.9,2015-08-30
2015/16,Norwich,5,12.32,2015-09-12
2015/16,Norwich,6,12.8,2015-09-20
2015/16,Norwich,7,11.93,2015-09-26
2015/16,Norwich,8,11.88,2015-10-03
2015/16,Norwich,9,11.38,2015-10-18
2015/16,Norwich,10,11.0,2015-10-24
2015/16,Norwich,11,13.23,2015-10-31
2015/16,Norwich,12,14.47,2015-11-07
2015/16,Norwich,13,14.94,2015-11-21
2015/16,Norwich,14,14.63,2015-11-29
2015/16,Norwich,15,14.94,2015-12-05
2015/16,Norwich,16,15.25,2015-12-12
2015/16,Norwich,17,16.62,2015-12-19
2015/16,Norwich,18,16.51,2015-12-26
2015/16,Norwich,19,16.68,2015-12-28
2015/16,Norwich,20,18.13,2016-01-02
2015/16,Norwich,21,18.54,2016-01-13
2015/16,Norwich,22,17.05,2016-01-16
2015/16,Norwich,23,16.44,2016-01-23
2015/16,Norwich,24,15.3,2016-02-02
2015/16,Norwich,25,14.62,2016-02-06
2015/16,Norwich,26,13.46,2016-02-13
2015/16,Norwich,27,12.49,2016-02-27
2015/16,Norwich,28,12.4,2016-03-01
2015/16,Norwich,29,12.47,2016-03-05
2015/16,Norwich,30,11.29,2016-03-12
2015/16,Norwich,31,8.79,2016-03-19
2015/16,Norwich,32,9.74,2016-04-02
2015/16,Norwich,33,9.67,2016-04-09
2015/16,Norwich,34,9.25,2016-04-16
2015/16,Norwich,35,10.76,2016-04-30
2015/16,Norwich,36,11.3,2016-05-07
2015/16,Norwich,37,11.02,2016-05-11
2015/16,Norwich,38,10.97,2016-05-15
2015/16,Southampton,3,7.75,2015-08-23
2015/16,Southampton,4,8.39,2015-08-30
2015/16,Southampton,5,8.43,2015-09-12
2015/16,Southampton,6,9.93,2015-09-20
2015/16,Southampton,7,10.18,2015-09-26
2015/16,Southampton,8,10.68,2015-10-03
2015/16,Southampton,9,10.5,2015-10-17
2015/16,Southampton,10,10.36,2015-10-25
2015/16,Southampton,11,11.24,2015-11-01
2015/16,Southampton,12,11.08,2015-11-07
2015/16,Southampton,13,11.36,2015-11-21
2015/16,Southampton,14,11.32,2015-11-28
2015/16,Southampton,15,11.2,2015-12-05
2015/16,Southampton,16,10.04,2015-12-12
2015/16,Southampton,17,9.29,2015-12-19
2015/16,Southampton,18,9.42,2015-12-26
2015/16,Southampton,19,9.14,2015-12-28
2015/16,Southampton,20,9.12,2016-01-02
2015/16,Southampton,21,8.46,2016-01-13
2015/16,Southampton,22,8.72,2016-01-16
2015/16,Southampton,23,8.39,2016-01-23
2015/16,Southampton,24,8.09,2016-02-02
2015/16,Southampton,25,8.6,2016-02-06
2015/16,Southampton,26,9.43,2016-02-13
2015/16,Southampton,27,10.21,2016-02-27
2015/16,Southampton,28,9.37,2016-03-01
2015/16,Southampton,29,9.18,2016-03-05
2015/16,Southampton,30,9.33,2016-03-12
2015/16,Southampton,31,9.38,2016-03-20
2015/16,Southampton,32,9.95,2016-04-03
2015/16,Southampton,33,10.22,2016-04-09
