season,team,h_a,game_n,ppda,xg,xga,npxg,npxga,wins,draws,loses,ppda_rolling10
2022/23,Arsenal,h,36,10.48,0.958651,2.21276,0.958651,2.21276,0,0,1,10.38
2022/23,Arsenal,a,37,2.79,0.4902,1.1397,0.4902,1.1397,0,0,1,9.56
2022/23,Arsenal,h,38,12.62,3.02466,0.38772,3.02466,0.38772,1,0,0,9.55
2022/23,Aston Villa,a,1,6.61,0.488895,0.588341,0.488895,0.588341,0,0,1,
2022/23,Aston Villa,h,2,9.3,2.66696,1.37507,2.66696,1.37507,1,0,0,
2022/23,Aston Villa,a,3,7.41,0.803828,2.91137,0.803828,2.00662,0,0,1,7.77
2022/23,Aston Villa,h,4,13.5,0.304555,0.334589,0.304555,0.334589,0,0,1,9.2
2022/23,Aston Villa,a,5,14.63,0.297168,2.79971,0.297168,2.79971,0,0,1,10.29
2022/23,Aston Villa,h,6,43.91,0.279392,1.92143,0.279392,1.92143,0,1,0,15.89
2022/23,Aston Villa,h,7,5.95,1.34365,0.218302,1.34365,0.218302,1,0,0,14.47
2022/23,Aston Villa,a,8,9.58,1.89645,0.298626,1.89645,0.298626,0,1,0,13.86
2022/23,Aston Villa,a,9,7.14,0.657187,0.221346,0.657187,0.221346,0,1,0,13.11
2022/23,Aston Villa,h,10,14.04,2.44542,1.23643,2.44542,1.23643,0,0,1,13.21
2022/23,Aston Villa,a,11,18.6,0.711487,2.892,0.711487,2.13083,0,0,1,14.41
2022/23,Aston Villa,h,12,7.17,3.45617,1.00462,2.695,1.00462,1,0,0,14.19
2022/23,Aston Villa,a,13,17.5,0.270814,4.18808,0.270814,3.42692,0,0,1,15.2
2022/23,Aston Villa,h,14,18.0,0.578563,0.517189,0.578563,0.517189,1,0,0,15.65
2022/23,Aston Villa,a,15,16.39,1.15437,0.829107,0.393198,0.829107,1,0,0,15.83
2022/23,Aston Villa,h,16,30.0,1.69155,3.50694,1.69155,3.50694,0,0,1,14.44
2022/23,Aston Villa,a,17,17.28,1.21733,0.569383,1.21733,0.569383,1,0,0,15.57
2022/23,Aston Villa,h,18,18.69,1.03226,0.832522,1.03226,0.832522,0,1,0,16.48
2022/23,Aston Villa,h,19,7.45,1.64599,2.46295,1.64599,2.46295,1,0,0,16.51
2022/23,Aston Villa,a,20,7.57,1.16432,0.672444,1.16432,0.672444,1,0,0,15.86
2022/23,Aston Villa,h,21,7.72,1.4989,2.49784,1.4989,2.49784,0,0,1,14.78
2022/23,Aston Villa,a,22,23.6,0.275348,3.60987,0.275348,2.8487,0,0,1,16.42
2022/23,Aston Villa,h,23,14.68,0.335752,2.85981,0.335752,2.85981,0,0,1,16.14
2022/23,Aston Villa,a,24,11.0,2.06037,1.54109,1.2992,1.54109,1,0,0,15.44
2022/23,Aston Villa,h,25,8.58,0.890605,0.152761,0.890605,0.152761,1,0,0,14.66
2022/23,Aston Villa,a,26,23.0,1.99139,2.14634,1.99139,1.38517,0,1,0,13.96
2022/23,Aston Villa,h,27,8.24,3.45474,0.50014,3.45474,0.50014,1,0,0,13.05
2022/23,Aston Villa,a,28,12.29,0.765794,2.38024,0.765794,2.38024,1,0,0,12.41
2022/23,Aston Villa,a,29,10.4,1.00159,0.671597,1.00159,0.671597,1,0,0,12.71
2022/23,Aston Villa,h,30,6.05,1.42718,0.232452,1.42718,0.232452,1,0,0,12.56
2022/23,Aston Villa,h,31,6.96,1.91802,0.425086,1.91802,0.425086,1,0,0,12.48
2022/23,Aston Villa,a,32,8.31,1.66602,2.03162,1.66602,2.03162,0,1,0,10.95
2022/23,Aston Villa,h,33,15.31,0.839159,0.079864,0.839159,0.079864,1,0,0,11.01
2022/23,Aston Villa,a,34,23.64,0.434738,1.3056,0.434738,1.3056,0,0,1,12.28
2022/23,Aston Villa,a,35,7.14,1.50158,0.80605,1.50158,0.80605,0,0,1,12.13
2022/23,Aston Villa,h,36,10.42,1.79987,1.18505,1.79987,0.423878,1,0,0,10.88
2022/23,Aston Villa,a,37,12.68,1.46948,0.918508,0.708313,0.918508,0,1,0,11.32
2022/23,Aston Villa,h,38,8.32,2.55845,1.23117,2.55845,1.23117,1,0,0,10.92
2022/23,Bournemouth,h,1,11.68,0.588341,0.488895,0.588341,0.488895,1,0,0,
2022/23,Bournemouth,a,2,51.17,0.123946,1.69064,0.123946,1.69064,0,0,1,
2022/23,Bournemouth,h,3,15.65,0.211335,1.71081,0.211335,1.71081,0,0,1,26.17
2022/23,Bournemouth,a,4,29.58,0.180991,4.86035,0.180991,4.86035,0,0,1,27.02
2022/23,Bournemouth,h,5,17.61,0.362035,1.53246,0.362035,1.53246,0,1,0,25.14
2022/23,Bournemouth,a,6,15.69,0.905041,1.32895,0.905041,0.567779,1,0,0,23.56
2022/23,Bournemouth,a,7,20.36,0.976948,1.54758,0.976948,0.786407,0,1,0,23.11
2022/23,Bournemouth,h,8,19.06,0.758128,1.046,0.758128,1.046,0,1,0,22.6
2022/23,Bournemouth,h,9,37.56,1.14891,1.18125,1.14891,1.18125,1,0,0,24.26
2022/23,Bournemouth,a,10,14.95,1.62829,1.61738,1.62829,0.856206,0,1,0,23.33
2022/23,Bournemouth,h,11,11.76,0.810452,1.23878,0.810452,1.23878,0,0,1,23.34
2022/23,Bournemouth,a,12,15.68,0.730443,1.97715,0.730443,1.21598,0,0,1,19.79
2022/23,Bournemouth,h,13,20.56,0.887533,2.1946,0.887533,2.1946,0,0,1,20.28
2022/23,Bournemouth,a,14,15.38,1.55594,2.22532,1.55594,1.46415,0,0,1,18.86
2022/23,Bournemouth,h,15,22.43,2.45642,0.768756,2.45642,0.768756,1,0,0,19.34
2022/23,Bournemouth,a,16,15.29,0.44307,1.91378,0.44307,1.91378,0,0,1,19.3
2022/23,Bournemouth,h,17,7.05,0.895819,1.75264,0.895819,1.75264,0,0,1,17.97
2022/23,Bournemouth,a,18,24.07,0.679022,2.97383,0.679022,2.97383,0,0,1,18.47
2022/23,Bournemouth,a,19,10.14,0.269283,1.29815,0.269283,0.536983,0,0,1,15.73
2022/23,Bournemouth,h,20,19.5,1.80549,1.57544,1.80549,1.57544,0,1,0,16.19
2022/23,Bournemouth,a,21,23.27,0.908298,2.55696,0.908298,2.55696,0,0,1,17.34
2022/23,Bournemouth,h,22,15.5,1.54458,1.54853,1.54458,1.54853,0,1,0,17.32
2022/23,Bournemouth,a,23,21.24,1.15274,0.911415,1.15274,0.911415,1,0,0,17.39
2022/23,Bournemouth,h,24,32.36,1.08527,2.98206,1.08527,2.98206,0,0,1,19.08
2022/23,Bournemouth,a,25,14.2,1.74267,2.46279,1.74267,2.46279,0,0,1,18.26
2022/23,Bournemouth,h,26,27.54,1.10128,2.13465,1.10128,1.37349,1,0,0,19.49
2022/23,Bournemouth,a,27,7.77,0.50014,3.45474,0.50014,3.45474,0,0,1,19.56
2022/23,Bournemouth,h,28,12.04,3.14054,0.601049,3.14054,0.601049,1,0,0,18.36
2022/23,Bournemouth,h,29,11.5,1.15322,2.63392,1.15322,2.63392,0,0,1,18.49
2022/23,Bournemouth,a,30,10.68,1.92396,0.731965,1.92396,0.731965,1,0,0,17.61
2022/23,Bournemouth,a,31,13.16,1.20598,2.30604,1.20598,2.30604,1,0,0,16.6
2022/23,Bournemouth,h,32,9.35,0.974687,2.52322,0.974687,2.52322,0,0,1,15.98
2022/23,Bournemouth,a,33,10.22,0.988554,0.477034,0.988554,0.477034,1,0,0,14.88
2022/23,Bournemouth,h,34,12.55,2.51723,1.33691,2.51723,1.33691,1,0,0,12.9
2022/23,Bournemouth,h,35,19.31,1.21755,1.76852,1.21755,1.76852,0,0,1,13.41
2022/23,Bournemouth,a,36,13.35,0.262022,1.40237,0.262022,1.40237,0,0,1,11.99
2022/23,Bournemouth,h,37,20.0,0.815723,1.71783,0.815723,1.71783,0,0,1,13.22
2022/23,Bournemouth,a,38,7.45,0.432084,1.12933,0.432084,1.12933,0,0,1,12.76
2022/23,Brentford,a,1,22.21,0.931067,0.455695,0.931067,0.455695,0,1,0,
2022/23,Brentford,h,2,20.4,1.38785,0.896038,1.38785,0.896038,1,0,0,
2022/23,Brentford,a,3,11.15,1.59352,2.89934,1.59352,2.89934,0,0,1,17.92
2022/23,Brentford,h,4,11.5,2.28391,1.65465,2.28391,1.65465,0,1,0,16.32
2022/23,Brentford,a,5,14.47,1.61808,0.777363,1.61808,0.777363,0,1,0,15.95
2022/23,Brentford,h,6,6.7,2.7485,1.796,1.98734,1.796,1,0,0,14.4
2022/23,Brentford,h,7,11.54,0.54011,1.32021,0.54011,1.32021,0,0,1,14.0
2022/23,Brentford,a,8,7.64,1.046,0.758128,1.046,0.758128,0,1,0,13.2
2022/23,Brentford,a,9,9.15,1.13466,2.44631,0.373493,2.44631,0,0,1,12.75
2022/23,Brentford,h,10,13.0,1.90636,2.15668,1.1452,2.15668,1,0,0,12.78
2022/23,Brentford,h,11,16.71,1.45228,0.557405,1.45228,0.557405,0,1,0,12.23
2022/23,Brentford,a,12,7.36,1.00462,3.45617,1.00462,2.695,0,0,1,10.92
2022/23,Brentford,h,13,5.84,1.29257,0.557605,1.29257,0.557605,0,1,0,10.39
2022/23,Brentford,a,14,13.36,1.2204,1.29696,0.459234,1.29696,0,1,0,10.58
2022/23,Brentford,a,15,16.46,3.29012,1.605,3.29012,1.605,1,0,0,10.78
2022/23,Brentford,h,16,11.58,2.25263,0.883787,2.25263,0.883787,0,1,0,11.26
2022/23,Brentford,a,17,30.44,1.51436,1.13979,1.51436,1.13979,1,0,0,13.15
2022/23,Brentford,h,18,16.12,2.0991,2.10461,2.0991,2.10461,1,0,0,14.0
2022/23,Brentford,h,19,13.0,1.29815,0.269283,0.536983,0.269283,1,0,0,14.39
2022/23,Brentford,a,20,7.04,0.17114,0.374736,0.17114,0.374736,0,1,0,13.79
2022/23,Brentford,h,21,12.06,2.36747,0.644385,2.36747,0.644385,1,0,0,13.33
2022/23,Brentford,a,22,12.0,2.17538,1.36738,2.17538,1.36738,0,1,0,13.79
2022/23,Brentford,h,23,7.32,0.610105,1.12202,0.610105,1.12202,0,1,0,13.94
2022/23,Brentford,h,24,6.21,2.44358,1.67531,1.68241,1.67531,1,0,0,13.22
2022/23,Brentford,a,25,6.06,1.95088,1.71599,1.95088,1.71599,0,0,1,12.18
2022/23,Brentford,a,26,11.81,1.66591,0.358977,1.66591,0.358977,1,0,0,12.21
2022/23,Brentford,h,27,9.13,0.476467,1.42133,0.476467,1.42133,0,1,0,10.08
2022/23,Brentford,a,28,11.96,1.2788,3.8195,1.2788,3.05833,0,1,0,9.66
2022/23,Brentford,a,29,17.71,0.64499,1.1445,0.64499,1.1445,0,0,1,10.13
2022/23,Brentford,h,30,12.56,2.06521,1.02337,0.542871,1.02337,0,0,1,10.68
2022/23,Brentford,a,31,12.95,1.5133,0.93912,1.5133,0.93912,0,0,1,10.77
2022/23,Brentford,h,32,9.23,2.03162,1.66602,2.03162,1.66602,0,1,0,10.49
2022/23,Brentford,a,33,14.4,0.695344,1.21124,0.695344,1.21124,1,0,0,11.2
2022/23,Brentford,h,34,11.58,1.32059,0.939693,1.32059,0.939693,1,0,0,11.74
2022/23,Brentford,a,35,9.0,0.183892,1.992,0.183892,1.992,0,0,1,12.03
2022/23,Brentford,h,36,12.95,4.42571,0.203312,4.42571,0.203312,1,0,0,12.15
2022/23,Brentford,a,37,19.62,1.15344,1.61667,1.15344,1.61667,1,0,0,13.2
2022/23,Brentford,h,38,8.12,1.43893,1.18649,1.43893,1.18649,1,0,0,12.81
2022/23,Brighton,a,1,9.96,1.7289,1.42103,1.7289,1.42103,1,0,0,
2022/23,Brighton,h,2,6.29,1.60835,0.183952,1.60835,0.183952,0,1,0,
2022/23,Brighton,a,3,18.86,1.82645,0.768634,1.06528,0.768634,1,0,0,11.7
2022/23,Brighton,h,4,12.35,1.60986,1.14874,1.60986,1.14874,1,0,0,11.86
2022/23,Brighton,a,5,6.6,1.75359,1.07093,0.992416,1.07093,0,0,1,10.81
2022/23,Brighton,h,6,11.84,2.73166,1.06549,1.97049,1.06549,1,0,0,10.98
2022/23,Brighton,a,7,17.33,2.36567,2.1515,2.36567,2.1515,0,1,0,11.89
2022/23,Brighton,h,8,14.33,0.899735,0.771641,0.899735,0.771641,0,0,1,12.2
2022/23,Brighton,a,9,3.96,2.15668,1.90636,2.15668,1.1452,0,0,1,11.28
2022/23,Brighton,h,10,7.76,2.10188,0.195003,2.10188,0.195003,0,1,0,10.93
2022/23,Brighton,a,11,13.59,0.52863,1.86239,0.52863,1.10122,0,0,1,11.29
2022/23,Brighton,h,12,22.69,2.881,1.07554,2.881,1.07554,1,0,0,12.93
2022/23,Brighton,a,13,8.93,1.87375,1.29252,1.87375,0.53135,1,0,0,11.94
2022/23,Brighton,h,14,4.97,0.829107,1.15437,0.829107,0.393198,0,0,1,11.2
2022/23,Brighton,a,15,11.06,1.00714,1.70709,1.00714,0.857921,1,0,0,11.65
2022/23,Brighton,h,16,8.12,1.15663,3.22106,1.15663,3.22106,0,0,1,11.27
2022/23,Brighton,a,17,21.2,2.50731,1.16896,2.50731,0.407788,1,0,0,11.66
2022/23,Brighton,h,18,13.0,2.40062,1.28853,2.40062,1.28853,1,0,0,11.53
2022/23,Brighton,a,19,9.81,1.94491,1.35941,1.94491,1.35941,0,1,0,12.11
2022/23,Brighton,h,20,6.95,2.55696,0.908298,2.55696,0.908298,1,0,0,12.03
2022/23,Brighton,a,21,3.63,2.64981,0.928279,2.64981,0.928279,0,1,0,11.04
2022/23,Brighton,h,22,6.2,2.71375,0.224214,2.71375,0.224214,0,0,1,9.39
2022/23,Brighton,h,23,10.47,3.49993,0.250045,2.73876,0.250045,1,0,0,9.54
2022/23,Brighton,a,24,7.88,1.51388,0.596738,1.51388,0.596738,0,1,0,9.83
2022/23,Brighton,h,25,8.48,0.588727,1.21452,0.588727,1.21452,1,0,0,9.57
2022/23,Brighton,h,26,6.31,3.8195,1.2788,3.05833,1.2788,0,1,0,9.39
2022/23,Brighton,a,27,11.0,2.63392,1.15322,2.63392,1.15322,1,0,0,8.37
2022/23,Brighton,a,28,6.39,1.47549,0.594139,1.47549,0.594139,0,0,1,7.71
2022/23,Brighton,a,29,10.38,2.52107,0.46331,2.52107,0.46331,1,0,0,7.77
2022/23,Brighton,a,30,4.52,2.33064,2.43846,2.33064,0.916127,0,0,1,7.53
2022/23,Brighton,h,31,7.13,3.60471,0.603985,3.60471,0.603985,1,0,0,7.88
2022/23,Brighton,h,32,6.64,2.09953,1.32105,1.33836,1.32105,1,0,0,7.92
2022/23,Brighton,h,33,3.06,3.23717,2.94223,3.23717,2.94223,0,0,1,7.18
2022/23,Brighton,a,34,9.55,2.21276,0.958651,2.21276,0.958651,1,0,0,7.35
2022/23,Brighton,a,35,7.0,0.593493,4.11359,0.593493,4.11359,0,0,1,7.2
2022/23,Brighton,h,36,10.86,2.41418,0.863659,2.41418,0.863659,1,0,0,7.65
2022/23,Brighton,h,37,11.88,2.11486,1.92973,2.11486,1.92973,0,1,0,7.74
2022/23,Brighton,a,38,5.91,1.23117,2.55845,1.23117,2.55845,0,0,1,7.69
2022/23,Chelsea,a,1,6.19,1.92315,0.541983,1.16198,0.541983,1,0,0,
2022/23,Chelsea,h,2,6.66,1.83945,1.58708,1.83945,1.58708,0,1,0,
2022/23,Chelsea,a,3,4.63,0.692492,2.20971,0.692492,2.20971,0,0,1,5.83
2022/23,Chelsea,h,4,11.24,1.74916,1.96023,1.74916,1.96023,1,0,0,7.18
2022/23,Chelsea,a,5,3.41,1.5047,1.44086,1.5047,1.44086,0,0,1,6.43
2022/23,Chelsea,h,6,9.65,0.707333,1.4196,0.707333,1.4196,1,0,0,6.96
2022/23,Chelsea,a,7,7.81,1.25506,0.70987,1.25506,0.70987,1,0,0,7.08
2022/23,Chelsea,h,8,11.29,2.43092,0.748449,2.43092,0.748449,1,0,0,7.61
2022/23,Chelsea,a,9,13.53,1.23643,2.44542,1.23643,2.44542,1,0,0,8.27
2022/23,Chelsea,a,10,10.5,0.557405,1.45228,0.557405,1.45228,0,1,0,8.49
2022/23,Chelsea,h,11,16.0,1.20238,0.730935,0.441206,0.730935,0,1,0,9.47
2022/23,Chelsea,a,12,12.5,1.07554,2.881,1.07554,2.881,0,0,1,10.06
2022/23,Chelsea,h,13,8.55,0.278815,2.37846,0.278815,2.37846,0,0,1,10.45
2022/23,Chelsea,a,14,10.68,0.359105,1.3601,0.359105,1.3601,0,0,1,10.39
2022/23,Chelsea,h,15,10.47,1.91378,0.44307,1.91378,0.44307,1,0,0,11.1
2022/23,Chelsea,a,16,6.14,1.37305,0.985219,1.37305,0.985219,0,1,0,10.75
2022/23,Chelsea,h,17,13.58,0.493576,1.71972,0.493576,1.71972,0,0,1,11.32
2022/23,Chelsea,a,18,8.73,2.39911,0.711266,2.39911,0.711266,0,0,1,11.07
2022/23,Chelsea,h,19,5.74,2.12987,0.837366,2.12987,0.837366,1,0,0,10.29
2022/23,Chelsea,a,20,9.81,1.84467,1.30125,1.84467,1.30125,0,1,0,10.22
2022/23,Chelsea,h,21,4.27,1.41471,0.493341,1.41471,0.493341,0,1,0,9.05
2022/23,Chelsea,a,22,5.65,0.900465,1.07615,0.900465,1.07615,0,1,0,8.36
2022/23,Chelsea,h,23,5.86,1.61723,0.619532,1.61723,0.619532,0,0,1,8.09
2022/23,Chelsea,a,24,8.03,0.262281,0.926313,0.262281,0.926313,0,0,1,7.83
2022/23,Chelsea,h,25,8.44,1.8678,0.633995,1.8678,0.633995,1,0,0,7.62
2022/23,Chelsea,a,26,13.18,1.49478,2.36139,1.49478,2.36139,1,0,0,8.33
2022/23,Chelsea,h,27,7.13,1.90027,1.64675,1.1391,1.64675,0,1,0,7.68
2022/23,Chelsea,h,28,4.54,2.38024,0.765794,2.38024,0.765794,0,0,1,7.26
2022/23,Chelsea,h,29,15.75,2.18903,0.202217,2.18903,0.202217,0,1,0,8.27
2022/23,Chelsea,a,30,10.18,0.815308,0.601153,0.815308,0.601153,0,0,1,8.3
2022/23,Chelsea,h,31,15.55,0.46331,2.52107,0.46331,2.52107,0,0,1,9.43
2022/23,Chelsea,h,32,8.33,1.21124,0.695344,1.21124,0.695344,0,0,1,9.7
2022/23,Chelsea,a,33,23.77,0.785202,2.7832,0.785202,2.7832,0,0,1,11.49
2022/23,Chelsea,a,34,6.35,1.76852,1.21755,1.76852,1.21755,1,0,0,11.32
2022/23,Chelsea,h,35,5.15,0.999181,1.96797,0.999181,1.96797,0,1,0,10.99
2022/23,Chelsea,a,36,22.84,1.15648,1.20557,1.15648,1.20557,0,0,1,11.96
2022/23,Chelsea,a,37,11.7,1.68364,4.92231,1.68364,4.16115,0,0,1,12.42
2022/23,Chelsea,h,38,6.72,2.01924,1.51899,2.01924,1.51899,0,1,0,12.63
2022/23,Crystal Palace,h,1,10.25,1.20637,1.43601,1.20637,1.43601,0,0,1,
2022/23,Crystal Palace,a,2,41.27,1.64468,2.23596,1.64468,2.23596,0,1,0,
2022/23,Crystal Palace,h,3,13.94,2.91137,0.803828,2.00662,0.803828,1,0,0,21.82
2022/23,Crystal Palace,a,4,56.0,0.091976,2.3853,0.091976,2.3853,0,0,1,30.36
2022/23,Crystal Palace,h,5,13.0,0.777363,1.61808,0.777363,1.61808,0,1,0,26.89
2022/23,Crystal Palace,a,6,11.87,0.920595,2.90672,0.920595,2.90672,0,1,0,24.39
2022/23,Crystal Palace,h,7,17.0,0.70987,1.25506,0.70987,1.25506,0,0,1,23.33
2022/23,Crystal Palace,h,8,7.11,1.65194,1.06564,1.65194,1.06564,1,0,0,21.3
2022/23,Crystal Palace,a,9,24.36,0.346808,0.973426,0.346808,0.973426,0,1,0,21.64
2022/23,Crystal Palace,h,10,7.73,1.25617,0.857837,1.25617,0.857837,1,0,0,20.25
2022/23,Crystal Palace,a,11,8.58,0.597167,1.93396,0.597167,1.93396,0,0,1,20.09
2022/23,Crystal Palace,h,12,11.61,1.00384,1.35803,1.00384,1.35803,1,0,0,17.12
2022/23,Crystal Palace,a,13,31.33,1.03344,0.192579,1.03344,0.192579,1,0,0,18.86
2022/23,Crystal Palace,a,14,8.2,1.14552,1.23752,0.384356,1.23752,0,0,1,14.08
2022/23,Crystal Palace,h,15,18.11,0.421754,2.69927,0.421754,2.69927,0,0,1,14.59
2022/23,Crystal Palace,a,16,9.73,1.75264,0.895819,1.75264,0.895819,1,0,0,14.38
2022/23,Crystal Palace,h,17,14.75,0.787525,1.66514,0.787525,1.66514,0,0,1,14.15
2022/23,Crystal Palace,a,18,11.5,0.837366,2.12987,0.837366,2.12987,0,0,1,14.59
2022/23,Crystal Palace,h,19,13.07,0.413339,1.39437,0.413339,1.39437,0,1,0,13.46
2022/23,Crystal Palace,h,20,7.87,0.333154,1.44384,0.333154,1.44384,0,1,0,13.48
2022/23,Crystal Palace,a,21,16.47,1.3798,2.07035,1.3798,1.30918,0,0,1,14.26
2022/23,Crystal Palace,h,22,21.62,0.928279,2.64981,0.928279,2.64981,0,1,0,15.26
2022/23,Crystal Palace,a,23,19.73,1.12202,0.610105,1.12202,0.610105,0,1,0,14.1
2022/23,Crystal Palace,h,24,18.68,0.989086,1.35123,0.989086,1.35123,0,1,0,15.15
2022/23,Crystal Palace,a,25,9.41,0.152761,0.890605,0.152761,0.890605,0,0,1,14.28
2022/23,Crystal Palace,h,26,17.41,0.185498,2.1884,0.185498,1.42723,0,0,1,15.05
2022/23,Crystal Palace,a,27,10.5,1.21452,0.588727,1.21452,0.588727,0,0,1,14.63
2022/23,Crystal Palace,a,28,17.22,1.19194,1.53568,1.19194,1.53568,0,0,1,15.2
2022/23,Crystal Palace,h,29,12.95,1.93471,0.198959,1.93471,0.198959,1,0,0,15.19
2022/23,Crystal Palace,a,30,11.0,3.22687,1.02075,3.22687,1.02075,1,0,0,15.5
2022/23,Crystal Palace,a,31,9.09,0.86306,0.678449,0.86306,0.678449,1,0,0,14.76
2022/23,Crystal Palace,h,32,9.44,0.368137,0.433712,0.368137,0.433712,0,1,0,13.54
2022/23,Crystal Palace,a,33,8.75,0.580294,1.12829,0.580294,0.367118,0,0,1,12.44
2022/23,Crystal Palace,h,34,7.55,2.31888,1.98262,1.55771,1.98262,1,0,0,11.33
2022/23,Crystal Palace,a,35,10.79,0.306669,1.15665,0.306669,1.15665,0,0,1,11.47
2022/23,Crystal Palace,h,36,14.32,1.40237,0.262022,1.40237,0.262022,1,0,0,11.16
2022/23,Crystal Palace,a,37,11.93,1.70785,1.95519,1.70785,1.19402,0,1,0,11.3
2022/23,Crystal Palace,h,38,7.38,1.00786,0.436439,1.00786,0.436439,0,1,0,10.32
2022/23,Everton,h,1,12.0,0.541983,1.92315,0.541983,1.16198,0,0,1,
2022/23,Everton,a,2,18.62,1.37507,2.66696,1.37507,2.66696,0,0,1,
2022/23,Everton,h,3,18.62,1.43408,0.918315,1.43408,0.918315,0,1,0,16.41
2022/23,Everton,a,4,17.4,1.65465,2.28391,1.65465,2.28391,0,1,0,16.66
2022/23,Everton,a,5,13.64,1.17189,1.04551,1.17189,1.04551,0,1,0,16.06
2022/23,Everton,h,6,23.09,1.39169,1.38617,1.39169,1.38617,0,1,0,17.23
2022/23,Everton,h,7,15.46,0.39773,0.655351,0.39773,0.655351,1,0,0,16.98
2022/23,Everton,a,8,14.44,1.99979,1.95961,1.99979,1.95961,1,0,0,16.66
2022/23,Everton,h,9,19.88,0.365844,1.82612,0.365844,1.82612,0,0,1,17.02
2022/23,Everton,a,10,25.07,0.560039,2.49409,0.560039,1.73292,0,0,1,17.82
2022/23,Everton,a,11,10.9,0.0609567,1.13393,0.0609567,1.13393,0,0,1,17.71
2022/23,Everton,h,12,9.66,1.93396,0.597167,1.93396,0.597167,1,0,0,16.82
2022/23,Everton,a,13,22.64,1.19166,1.76438,1.19166,1.76438,0,1,0,17.22
2022/23,Everton,h,14,22.53,1.3729,2.2679,1.3729,2.2679,0,0,1,17.73
2022/23,Everton,a,15,5.5,0.768756,2.45642,0.768756,2.45642,0,0,1,16.92
2022/23,Everton,h,16,8.59,1.22653,1.22076,1.22653,1.22076,0,0,1,15.47
2022/23,Everton,a,17,33.9,0.0760019,2.36333,0.0760019,2.36333,0,1,0,17.31
2022/23,Everton,h,18,22.33,1.16896,2.50731,0.407788,2.50731,0,0,1,18.1
2022/23,Everton,h,19,13.07,1.18191,1.08412,1.18191,1.08412,0,0,1,17.42
2022/23,Everton,a,20,10.53,0.286826,2.46879,0.286826,2.46879,0,0,1,15.96
2022/23,Everton,h,21,18.0,2.09191,0.690102,2.09191,0.690102,1,0,0,16.68
2022/23,Everton,a,22,14.41,0.402331,2.23291,0.402331,2.23291,0,0,1,17.15
2022/23,Everton,h,23,10.16,1.53811,0.597403,1.53811,0.597403,1,0,0,15.9
2022/23,Everton,h,24,7.11,1.54109,2.06037,1.54109,1.2992,0,0,1,14.36
2022/23,Everton,a,25,22.0,1.604,3.06919,1.604,3.06919,0,0,1,16.01
2022/23,Everton,a,26,7.91,1.70877,0.799733,0.947603,0.799733,0,1,0,15.94
2022/23,Everton,h,27,11.5,1.71599,1.95088,1.71599,1.95088,1,0,0,13.7
2022/23,Everton,a,28,12.96,1.64675,1.90027,1.64675,1.1391,0,1,0,12.76
2022/23,Everton,h,29,12.66,0.823365,1.39177,0.823365,0.630599,0,1,0,12.72
2022/23,Everton,a,30,12.21,0.949183,4.38578,0.949183,4.38578,0,0,1,12.89
2022/23,Everton,h,31,13.56,2.24262,1.92209,2.24262,1.92209,0,0,1,12.45
2022/23,Everton,a,32,8.82,0.433712,0.368137,0.433712,0.368137,0,1,0,11.89
2022/23,Everton,h,33,11.36,0.777008,2.86368,0.777008,2.86368,0,0,1,12.01
2022/23,Everton,a,34,8.69,3.28648,3.32486,2.52531,2.56369,0,1,0,12.17
2022/23,Everton,a,35,17.05,2.94223,3.23717,2.94223,3.23717,1,0,0,11.67
2022/23,Everton,h,36,25.4,1.18597,1.04338,1.18597,1.04338,0,0,1,13.42
2022/23,Everton,a,37,9.03,2.46976,1.28976,2.46976,1.28976,0,1,0,13.17
2022/23,Everton,h,38,13.88,1.12933,0.432084,1.12933,0.432084,1,0,0,13.27
2022/23,Fulham,h,1,18.47,1.26822,2.34111,0.507047,2.34111,0,1,0,
2022/23,Fulham,a,2,14.71,1.08813,0.975375,0.326966,0.975375,0,1,0,
2022/23,Fulham,h,3,9.62,2.89934,1.59352,2.89934,1.59352,1,0,0,14.27
2022/23,Fulham,a,4,14.86,0.926007,2.47427,0.926007,2.47427,0,0,1,14.42
2022/23,Fulham,h,5,14.09,1.07093,1.75359,1.07093,0.992416,1,0,0,14.35
2022/23,Fulham,a,6,16.22,0.381556,2.67823,0.381556,2.67823,0,0,1,14.66
2022/23,Fulham,a,7,12.11,1.3496,1.41541,1.3496,1.41541,1,0,0,14.3
2022/23,Fulham,h,8,32.18,0.683701,4.67198,0.683701,4.67198,0,0,1,16.53
2022/23,Fulham,a,9,17.93,0.549848,3.43676,0.549848,2.67559,0,0,1,16.69
2022/23,Fulham,h,10,8.25,1.61738,1.62829,0.856206,1.62829,0,1,0,15.84
2022/23,Fulham,h,11,11.27,2.892,0.711487,2.13083,0.711487,1,0,0,15.12
2022/23,Fulham,a,12,14.68,2.47512,1.96384,2.47512,1.96384,1,0,0,15.12
2022/23,Fulham,h,13,11.15,1.76438,1.19166,1.76438,1.19166,0,1,0,15.27
2022/23,Fulham,a,14,35.46,0.843884,2.39332,0.0827148,1.63215,0,0,1,17.33
2022/23,Fulham,h,15,11.86,1.70218,3.37664,1.70218,3.37664,0,0,1,17.11
2022/23,Fulham,a,16,8.68,2.69927,0.421754,2.69927,0.421754,1,0,0,16.36
2022/23,Fulham,h,17,7.52,1.49305,0.698711,0.731881,0.698711,1,0,0,15.9
