event_id,kickoff,home_team,away_team,home_goals,away_goals,team,side,player_id,player_name,position_raw,position_group,starter,subbed_in,subbed_out,minutes,goals,assists,shots,shots_on_target,saves,fouls_committed,fouls_suffered,yellow_cards,red_cards,own_goals
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,345407,David Ozoh,LM,MID,1,0,1,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,191596,Alex Mowatt,RM,MID,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,223547,Sammie Szmodics,F,ATT,1,0,0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,344595,Mohammed Fuseini,AM-L,ATT,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,192991,Ryan Hedges,AM-R,ATT,1,0,1,45.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,225430,Corey Taylor,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,366395,Henrik Meister,SUB,SUB,0,1,0,25.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,218482,Ryan Nyambe,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,387969,Raymond Offor,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,209626,Lars Jorgen Salvesen,SUB,SUB,0,1,0,25.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,291513,Max Johnston,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,320881,Oscar Fraulo,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,308509,Joe Ward,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,213852,Josh Vickers,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,195607,Max O'Leary,G,GK,1,0,0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,231066,George Campbell,CD-L,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,275109,Nathaniel Phillips,CD-R,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,236141,Callum Styles,LB,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,332960,Brayann Pereira,RB,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,228558,Ousmane Diakite,CM-L,MID,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,243465,Jayson Molumby,CM-R,MID,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,317857,Isaac Price,LM,MID,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,375954,Harry Whitwell,RM,MID,1,0,1,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,347415,Jimmy Morgan,CF-L,ATT,1,0,0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,272749,Aune Heggebo,CF-R,ATT,1,0,1,65.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,398165,Barney Stewart,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,251618,Felix Horn Myhre,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,330963,Nolan Galves,SUB,SUB,0,1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,308778,Toby Collyer,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,415819,Kareem Tunde,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,251509,Chris Mepham,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,168309,Conor Townsend,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,West Bromwich Albion,away,365932,Rabby Nzingoula,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
